route_band,cabin,pax_count,region,origin_region,total_duration,booking_month,stop_type,airline,total_legs,booking_dayofweek,lead_time_days,loyalty_members,destination,origin_city,city,home_region,booking_year,trip_type,payment_method,origin,nationality,airline_name,gender
3,1,4,3,5,1108,3,0,54,2,2,22,0,33,55,28,5,2023,2,3,54,30,34,0
0,2,4,4,0,474,7,1,18,1,2,56,1,39,38,32,5,2020,1,4,44,17,1,1
0,1,2,8,6,419,8,1,17,1,5,31,1,43,80,37,5,2024,1,4,28,19,19,1
0,0,1,7,4,805,9,1,52,2,1,1,0,70,46,27,7,2025,2,5,52,5,51,0
0,1,3,3,8,685,2,1,13,2,2,28,0,67,37,67,5,2024,2,3,43,7,16,0
1,1,2,8,5,482,10,0,27,2,6,24,0,20,41,19,5,2016,2,4,46,2,30,0
0,1,2,7,5,314,1,0,45,1,1,51,0,72,47,71,5,2023,1,3,7,22,42,0
1,1,3,6,5,416,9,1,30,2,5,42,0,34,41,29,6,2022,2,1,46,28,33,0
0,1,2,7,5,381,6,1,31,1,0,58,0,45,41,40,7,2019,1,1,46,11,32,1
0,1,3,2,8,763,1,1,37,2,5,50,1,56,37,51,8,2018,2,3,43,29,35,0
3,0,1,2,5,1730,10,1,27,2,1,78,0,1,50,2,5,2023,2,5,55,2,30,1
1,0,3,8,5,246,2,0,27,1,3,6,1,43,41,37,5,2017,1,5,46,9,30,1
0,2,1,5,4,709,11,1,6,2,5,102,0,26,60,23,4,2021,2,0,18,30,22,0
0,1,3,0,5,699,11,1,17,2,4,35,0,60,41,56,5,2018,2,3,46,9,19,0
2,1,6,5,5,67,7,1,27,1,4,48,2,55,41,50,5,2015,1,1,46,31,30,0
0,1,1,7,5,685,6,1,27,2,5,12,1,11,41,8,5,2023,2,4,46,30,30,1
0,0,1,0,5,316,8,1,14,1,6,6,0,50,63,42,0,2021,1,3,68,9,17,1
0,1,1,4,0,426,12,1,6,1,1,74,1,8,21,9,4,2024,1,1,23,20,22,0
1,1,3,6,5,378,11,1,27,2,0,83,0,3,41,4,5,2020,2,3,46,22,30,0
0,1,2,4,0,596,5,1,55,2,4,70,1,4,38,5,5,2015,2,0,44,32,55,1
1,1,3,8,5,305,11,1,15,1,3,15,1,51,0,17,5,2016,1,1,6,31,18,0
0,0,3,4,5,661,5,0,18,2,1,52,0,69,0,33,5,2019,2,5,6,12,1,0
0,1,1,4,5,819,8,1,28,2,4,44,0,81,41,81,4,2019,2,0,46,9,31,1
0,0,1,7,4,478,1,1,47,1,3,81,0,19,6,34,4,2015,1,0,5,37,49,1
1,1,2,8,5,284,6,1,18,1,2,40,1,12,41,13,5,2019,1,2,46,14,1,1
0,1,1,4,5,739,12,1,35,2,2,88,0,53,41,48,4,2021,2,3,46,9,8,1
0,1,2,4,5,328,12,0,15,1,4,13,1,29,24,64,5,2023,1,3,27,9,18,1
1,3,5,8,5,485,4,0,20,2,2,84,1,58,41,53,5,2024,2,0,46,2,21,0
0,1,5,4,5,811,7,1,27,2,4,33,1,59,41,52,5,2017,2,4,46,9,30,0
0,1,4,4,5,481,6,1,53,1,0,11,1,49,41,44,4,2017,1,1,46,37,54,1
0,2,1,4,5,460,12,1,55,1,3,43,0,39,35,32,5,2024,1,3,40,28,55,1
0,0,2,4,5,796,2,1,35,2,0,35,0,8,41,9,4,2018,2,2,46,9,8,1
1,1,3,8,5,528,4,1,27,2,2,79,1,66,41,62,5,2023,2,3,46,29,30,0
1,1,1,8,5,582,11,1,49,2,6,34,1,35,41,30,8,2023,2,5,46,9,53,1
1,1,4,6,5,373,4,1,18,2,1,17,1,16,41,15,5,2020,2,1,46,9,1,1
0,1,3,0,5,867,3,1,54,2,2,88,0,60,41,56,5,2025,2,4,46,27,34,1
3,0,3,2,5,1800,10,1,18,2,5,9,0,65,41,61,5,2024,2,3,46,31,1,1
1,1,5,8,5,504,4,1,13,2,6,11,2,24,41,58,5,2019,2,3,46,9,16,1
1,2,1,8,5,556,6,1,40,2,0,11,0,35,41,30,5,2015,2,3,46,34,39,0
1,1,5,6,5,426,8,1,27,2,1,54,2,9,41,12,5,2024,2,1,46,19,30,0
1,0,3,8,5,235,5,0,43,1,4,87,0,17,41,39,8,2016,1,5,46,28,45,0
3,2,2,2,5,1861,6,1,23,2,6,37,2,13,41,14,2,2016,2,1,46,22,26,0
0,1,2,0,5,890,6,1,20,2,3,23,0,23,41,21,5,2015,2,1,46,20,21,1
0,0,1,0,4,922,5,1,35,3,5,6,0,0,78,1,4,2017,0,5,79,32,8,1
0,0,2,7,0,377,1,1,42,1,2,83,1,11,56,8,0,2017,1,5,60,36,44,0
0,1,1,6,6,322,11,0,32,1,0,23,0,34,15,29,6,2025,1,3,16,23,15,0
2,3,1,5,5,64,6,0,27,1,1,15,0,6,41,0,5,2018,1,4,46,22,30,0
0,1,3,4,5,1238,12,1,54,3,4,73,1,30,55,25,5,2023,0,0,54,31,34,0
1,1,3,5,8,388,9,0,17,2,0,32,0,55,19,50,5,2022,2,3,20,25,19,1
0,3,2,4,5,364,3,0,45,1,6,34,0,69,20,33,5,2019,1,3,25,2,42,0
1,1,6,6,4,274,1,1,6,1,6,62,2,15,32,10,4,2019,1,3,39,12,22,1
3,1,1,1,5,1456,2,1,27,2,5,54,0,36,41,79,5,2023,2,3,46,2,30,1
0,1,1,7,5,355,12,0,45,1,1,43,0,72,20,71,5,2023,1,3,25,9,42,1
3,1,6,1,5,1420,1,0,17,3,3,73,3,80,0,77,5,2016,0,0,6,4,19,1
2,3,1,5,5,213,10,1,27,2,3,26,0,40,41,35,5,2025,2,5,46,9,30,1
0,1,2,4,5,871,1,1,20,2,5,32,1,81,41,81,5,2019,2,5,46,13,21,0
0,3,5,4,5,720,8,1,7,2,3,38,2,39,24,32,4,2022,2,0,27,22,10,0
0,2,4,8,3,690,11,1,8,2,2,37,0,66,28,62,8,2024,2,5,33,34,9,1
1,3,5,8,5,1157,6,0,54,3,2,35,1,12,41,13,5,2018,0,5,46,2,34,1
0,1,5,3,8,671,11,0,24,2,1,33,2,37,53,66,3,2025,2,3,58,34,29,1
0,1,3,6,8,464,10,1,32,1,6,26,0,34,17,29,6,2018,1,5,51,14,15,0
1,1,3,8,5,314,9,1,8,1,0,57,1,22,41,22,8,2019,1,2,46,9,9,1
0,1,1,5,4,820,8,1,40,2,1,87,1,27,48,24,5,2021,2,1,53,12,39,1
0,1,3,4,5,693,5,0,45,2,6,25,2,52,41,46,5,2024,2,3,46,28,42,0
0,0,4,4,5,688,6,1,45,2,2,59,0,30,41,25,5,2024,2,0,46,31,42,0
1,1,2,8,5,1152,5,1,27,3,4,6,1,38,41,31,5,2025,0,1,46,28,30,0
0,3,4,0,8,349,3,1,42,1,6,40,0,60,39,56,0,2015,1,4,17,29,44,0
3,1,4,3,5,535,3,0,13,1,6,51,1,33,41,28,5,2023,1,5,46,28,16,1
0,3,2,8,2,797,6,1,23,2,2,19,0,48,51,43,2,2023,2,2,56,34,26,0
0,1,2,4,5,306,2,1,40,1,4,22,0,81,41,81,5,2025,1,1,46,22,39,0
1,0,1,8,5,264,7,1,50,1,3,26,0,43,41,37,8,2016,1,1,46,28,46,0
0,1,2,8,2,758,3,1,39,2,3,86,0,20,51,19,2,2018,2,5,56,1,38,0
1,1,6,6,5,138,8,1,18,1,4,20,1,74,0,69,5,2019,1,1,6,23,1,0
2,1,2,5,5,209,12,0,45,2,1,31,1,68,41,63,5,2016,2,1,46,28,42,1
3,1,6,3,5,1488,5,1,15,3,4,34,3,67,41,67,5,2019,0,1,46,30,18,0
0,0,3,7,5,811,7,1,15,2,2,19,1,19,41,34,5,2018,2,3,46,31,18,1
1,1,2,8,5,318,8,1,40,1,2,38,0,48,47,43,5,2017,1,3,7,22,39,1
1,1,3,8,5,374,7,1,50,2,4,52,1,20,0,19,8,2025,2,4,6,2,46,0
2,3,3,5,5,73,8,0,55,1,3,13,1,25,41,20,5,2024,1,1,46,22,55,0
1,1,2,8,5,398,12,0,13,2,1,119,1,24,41,58,5,2019,2,1,46,3,16,0
3,0,6,5,1,633,9,1,1,1,4,41,2,26,45,23,1,2016,1,1,47,31,7,0
0,3,5,4,5,806,12,1,29,2,1,45,1,18,41,60,4,2023,2,2,46,2,47,0
1,0,3,8,5,281,10,1,20,1,1,59,0,73,41,70,5,2015,1,5,46,31,21,0
3,1,3,3,5,877,1,1,13,2,5,96,1,78,41,73,5,2022,2,3,46,30,16,0
1,0,1,6,5,189,4,0,15,1,5,75,0,16,41,15,5,2025,1,1,46,28,18,1
0,1,1,4,5,797,5,1,47,2,6,29,1,69,41,33,4,2022,2,2,46,9,49,0
1,1,3,8,5,270,2,0,37,1,3,38,0,38,41,31,8,2023,1,4,46,25,35,1
1,3,2,8,5,264,7,0,4,1,6,8,0,51,41,17,8,2019,1,1,46,14,5,0
0,1,4,7,4,612,12,1,38,2,0,95,0,70,6,27,7,2018,2,5,5,37,37,0
0,0,5,4,5,506,5,1,47,2,3,8,2,69,41,33,4,2024,0,2,46,17,49,1
3,1,1,2,5,1619,8,1,45,2,2,66,1,65,50,61,5,2020,2,3,55,22,42,1
0,1,2,0,0,789,12,1,20,2,0,12,1,44,16,38,5,2015,2,3,21,32,21,1
0,1,4,7,6,724,3,1,36,2,5,51,3,70,15,27,6,2019,2,3,16,19,36,1
3,3,4,2,5,1635,8,1,17,2,6,55,1,65,41,61,5,2019,2,4,46,1,19,1
3,0,2,1,5,1495,3,1,13,2,1,44,1,63,41,18,5,2023,2,1,46,9,16,1
3,3,3,3,5,946,3,0,27,2,3,24,1,62,23,76,5,2025,0,2,26,30,30,0
3,1,2,1,5,1129,6,1,27,2,6,10,1,36,41,79,5,2025,0,1,46,4,30,1
1,3,3,8,5,498,2,0,27,2,2,44,0,20,41,19,5,2024,0,3,46,22,30,0
1,0,3,8,5,498,3,0,4,2,1,18,0,38,41,31,8,2025,2,5,46,29,5,1
1,1,2,8,5,312,11,1,49,1,0,76,1,24,41,58,8,2018,1,1,46,22,53,0
0,1,1,4,5,803,7,1,27,2,6,21,0,5,41,6,5,2024,2,1,46,37,30,0
0,3,2,7,0,725,1,1,31,2,5,25,1,70,1,27,7,2018,2,1,0,32,32,1
1,1,2,6,5,336,2,1,15,2,6,77,1,76,20,74,5,2024,2,3,25,9,18,0
3,3,1,1,5,1575,9,1,1,2,5,57,0,63,41,18,1,2022,2,5,46,4,7,1
1,2,5,6,5,147,7,1,21,1,1,67,1,61,41,57,6,2016,1,3,46,8,25,1
1,1,1,6,5,185,2,1,41,1,4,39,0,16,41,15,6,2016,1,1,46,19,40,0
0,1,2,6,8,837,9,0,4,2,5,37,0,3,37,4,8,2025,2,0,43,29,5,0
0,0,5,0,5,813,11,1,20,2,5,72,1,0,47,1,5,2024,2,1,7,32,21,1
1,0,2,8,5,265,1,0,15,1,1,66,1,20,41,19,5,2018,1,5,46,31,18,1
0,0,5,4,5,431,6,1,55,1,2,43,1,59,41,52,5,2023,1,3,46,33,55,0
1,1,5,8,5,272,9,1,27,1,4,36,2,66,41,62,5,2019,1,1,46,28,30,0
0,1,4,5,0,963,9,1,27,2,1,30,1,26,1,23,5,2021,2,2,0,2,30,0
1,1,5,8,5,283,9,1,27,1,6,64,1,35,41,30,5,2021,1,1,46,2,30,0
0,0,5,0,5,930,9,1,54,2,2,98,1,0,24,1,5,2019,2,4,27,30,34,1
3,1,3,3,5,565,12,1,13,1,1,37,0,64,41,11,5,2023,1,5,46,7,16,1
0,1,2,4,8,414,4,0,35,1,0,4,1,79,31,78,4,2021,1,1,38,3,8,0
0,3,1,5,7,718,11,1,27,2,6,18,1,26,40,23,5,2025,2,3,45,36,30,1
0,0,1,2,1,674,6,0,2,2,0,52,1,1,65,2,1,2023,2,3,31,0,2,1
1,1,4,8,5,201,12,1,15,1,0,13,1,14,41,54,5,2022,1,5,46,28,18,0
1,0,1,8,5,514,7,0,43,2,0,110,0,12,20,13,8,2022,2,1,25,22,45,1
1,1,5,8,5,217,12,1,27,1,2,71,3,58,41,53,5,2021,1,1,46,25,30,0
3,1,5,1,5,886,3,1,12,1,5,6,0,36,41,79,1,2023,1,0,46,9,13,1
0,3,2,4,5,684,4,1,18,2,5,36,0,59,55,52,5,2021,2,2,54,31,1,0
3,1,3,3,5,508,1,1,10,1,1,32,1,62,0,76,3,2022,1,3,6,30,3,0
0,1,2,3,0,605,7,1,27,2,0,48,2,33,38,28,5,2024,2,5,44,20,30,1
1,3,1,8,5,676,5,1,37,3,0,37,0,73,41,70,8,2024,0,1,46,28,35,1
0,1,4,4,5,319,11,1,16,1,6,57,0,59,55,52,4,2023,1,2,54,37,41,1
0,1,6,7,5,824,3,0,18,2,6,27,0,32,50,26,5,2017,2,3,55,2,1,1
1,1,4,8,5,514,4,1,18,2,3,7,2,66,68,62,5,2021,2,0,71,31,1,1
0,1,2,7,5,800,1,1,45,2,3,61,2,11,63,8,5,2015,2,2,68,22,42,0
1,1,2,4,6,248,2,0,22,1,0,40,0,52,15,46,4,2018,1,0,16,13,23,0
1,0,1,8,5,554,2,1,27,2,5,41,1,14,41,54,5,2020,2,5,46,34,30,1
0,0,3,6,2,485,8,1,54,1,4,26,0,28,2,80,5,2017,1,1,1,16,34,0
0,1,1,8,4,936,8,1,22,2,5,9,0,20,9,19,4,2025,0,1,8,37,23,0
0,1,3,3,0,1128,11,0,54,3,4,2,0,33,21,28,5,2022,0,4,23,32,34,0
0,1,1,7,5,444,4,1,52,1,4,21,1,70,63,27,7,2015,1,0,68,9,51,1
1,0,1,8,5,215,12,1,15,1,2,11,0,35,41,30,5,2016,1,0,46,34,18,0
0,1,2,8,0,771,2,1,55,2,5,61,0,48,1,43,5,2023,2,1,0,29,55,0
0,1,1,2,7,406,1,0,5,1,0,75,1,1,40,2,7,2021,1,3,45,24,6,1
0,0,5,6,6,655,8,1,20,2,2,69,0,28,57,80,5,2021,2,5,61,35,21,1
1,1,1,8,5,266,8,1,27,1,1,31,0,48,41,43,5,2015,1,5,46,30,30,1
0,0,4,5,0,822,12,1,18,2,4,82,0,6,3,0,5,2015,2,1,2,22,1,1
1,1,6,6,5,226,2,1,18,1,0,31,2,77,63,75,5,2024,1,3,68,35,1,1
1,1,3,6,5,400,5,1,41,2,2,13,1,28,41,80,6,2023,2,3,46,28,40,0
1,3,1,4,6,661,6,1,16,2,5,87,1,52,4,46,4,2017,2,3,3,16,41,0
1,1,3,8,5,955,8,1,54,3,0,25,1,20,41,19,5,2024,0,4,46,29,34,0
1,1,3,8,5,456,7,0,4,2,4,81,0,14,0,54,8,2025,2,2,6,2,5,1
1,1,2,8,5,1157,3,1,27,3,4,38,1,58,41,53,5,2023,0,1,46,30,30,0
0,1,6,4,5,869,10,1,13,2,1,52,1,53,41,48,5,2023,0,5,46,13,16,1
1,0,2,8,5,181,10,1,27,1,5,50,0,38,41,31,5,2017,1,3,46,25,30,1
0,1,1,4,5,672,9,1,45,2,6,3,0,29,0,64,5,2025,2,0,6,2,42,0
1,0,2,5,8,579,1,1,54,2,0,42,0,27,31,24,5,2015,2,0,38,34,34,1
0,1,4,3,4,392,7,1,28,1,3,61,3,33,25,28,4,2018,1,1,30,21,31,0
1,1,2,8,5,319,12,0,0,1,3,24,2,17,63,39,8,2025,1,5,68,28,24,1
0,1,3,4,5,793,8,1,27,2,1,9,0,18,41,60,5,2019,2,1,46,9,30,0
3,1,3,2,5,1462,2,0,27,2,5,13,1,65,41,61,5,2023,2,5,46,1,30,0
1,1,2,6,5,216,9,0,18,1,3,8,0,15,41,10,5,2025,1,2,46,9,1,0
3,1,2,2,5,1783,3,1,17,2,6,12,0,56,47,51,5,2022,2,3,7,2,19,0
0,1,2,4,5,665,5,1,27,2,1,25,1,79,41,78,5,2022,2,2,46,17,30,1
1,1,2,8,5,188,8,1,0,1,3,98,1,51,41,17,8,2021,1,0,46,9,24,1
1,3,1,8,5,231,11,1,18,1,6,74,0,14,0,54,5,2025,1,3,6,2,1,0
2,0,2,5,5,90,11,0,40,1,3,109,1,26,41,23,5,2024,1,3,46,2,39,0
0,1,1,7,5,337,9,1,27,1,4,13,1,72,41,71,5,2023,1,1,46,30,30,1
1,0,1,6,5,406,6,1,18,2,2,90,0,28,41,80,5,2021,2,4,46,9,1,1
0,1,2,7,5,374,8,1,17,1,0,26,0,19,41,34,5,2022,1,2,46,2,19,1
1,0,5,8,5,435,4,1,13,2,6,48,1,22,41,22,5,2019,2,2,46,31,16,0
0,1,1,8,3,850,5,0,10,2,3,35,0,35,28,30,3,2023,2,1,33,7,3,1
1,0,6,6,5,1043,9,1,20,3,3,15,3,76,41,74,5,2017,0,3,46,19,21,0
0,1,1,7,5,1252,7,0,38,3,0,27,0,11,41,8,7,2018,0,5,46,36,37,1
3,1,4,1,5,1447,6,0,20,2,0,38,1,36,41,79,5,2024,2,1,46,9,21,0
0,1,1,7,5,892,4,1,27,2,5,52,0,32,41,26,5,2020,2,0,46,11,30,1
1,1,1,8,5,207,1,1,45,1,2,86,0,14,41,54,5,2023,1,0,46,9,42,0
3,1,6,3,5,498,2,0,10,1,0,94,2,67,50,67,3,2016,1,3,55,2,3,0
1,3,1,8,5,226,8,1,54,1,4,21,0,24,41,58,5,2020,1,5,46,2,34,0
1,0,1,8,5,498,11,0,17,2,4,40,0,38,41,31,5,2023,2,1,46,28,19,0
2,0,3,5,5,64,3,1,45,1,0,88,1,55,41,50,5,2023,1,1,46,2,42,0
2,1,2,5,5,198,7,1,55,2,0,21,2,68,41,63,5,2020,2,0,46,2,55,0
3,1,5,2,5,855,7,1,27,1,2,3,0,56,41,51,5,2018,1,2,46,2,30,0
0,1,3,6,3,750,5,1,27,2,3,48,0,28,11,80,5,2020,2,3,64,21,30,1
1,1,3,6,5,484,3,1,15,2,2,65,2,74,41,69,5,2023,0,2,46,2,18,0
0,0,2,7,7,684,7,1,38,2,3,56,0,57,71,49,7,2016,2,5,72,24,37,0
0,1,3,7,1,456,4,1,52,1,0,75,1,70,59,27,7,2024,1,5,41,4,51,0
1,1,1,8,5,212,4,1,54,1,0,52,1,35,35,30,5,2019,1,1,40,31,34,0
0,1,5,4,5,432,9,1,47,1,5,10,1,59,41,52,4,2019,1,1,46,5,49,0
3,0,3,5,3,1021,7,1,24,2,6,90,0,26,66,23,3,2016,2,4,37,2,29,1
3,0,4,3,5,572,9,1,27,1,5,32,3,78,41,73,5,2017,1,3,46,18,30,0
1,1,2,6,5,425,7,0,20,2,2,57,1,28,47,80,5,2025,2,1,7,22,21,1
1,1,1,8,5,311,1,1,13,1,6,54,0,73,41,70,5,2021,1,4,46,34,16,1
0,0,3,8,1,871,8,1,49,2,6,23,1,51,45,17,8,2024,0,2,47,3,53,0
1,3,1,8,5,520,6,1,15,2,4,32,0,12,41,13,5,2023,2,1,46,28,18,0
0,1,6,4,5,393,11,1,45,1,4,59,1,8,41,9,5,2022,1,5,46,2,42,1
1,0,2,8,5,384,7,0,27,2,6,25,1,20,41,19,5,2023,2,3,46,2,30,0
1,1,4,8,5,484,4,1,37,2,2,69,1,58,41,53,8,2025,2,0,46,22,35,1
1,3,2,6,5,329,12,1,17,2,3,16,0,15,24,10,5,2020,2,5,27,28,19,0
2,1,1,8,8,152,4,0,13,1,6,21,0,43,62,37,5,2023,1,0,66,34,16,0
1,3,2,8,5,489,2,1,4,2,3,22,1,24,41,58,8,2023,2,3,46,2,5,0
3,0,3,2,5,1813,4,0,15,2,4,62,1,65,41,61,5,2016,2,3,46,28,18,0
1,1,3,8,5,582,2,1,4,2,2,39,1,17,41,39,8,2023,2,3,46,9,5,0
0,1,1,7,5,722,9,1,31,2,2,14,0,72,41,71,7,2015,2,1,46,9,32,1
1,1,3,6,5,833,2,1,20,3,4,35,0,16,41,15,5,2022,0,5,46,2,21,1
1,1,3,8,5,519,9,1,27,2,4,74,0,14,41,54,5,2016,2,3,46,22,30,0
0,3,1,6,6,355,4,0,32,1,1,66,0,28,29,80,6,2023,1,3,34,23,15,1
0,3,1,4,5,805,8,1,29,2,5,18,0,18,41,60,4,2025,2,1,46,30,47,1
1,1,3,8,5,459,5,0,0,2,6,4,1,38,41,31,8,2023,2,3,46,29,24,1
1,1,4,8,5,461,6,1,18,2,2,97,3,14,41,54,5,2018,2,5,46,22,1,0
2,1,2,8,8,105,5,1,4,1,2,58,0,73,39,70,8,2019,1,5,17,34,5,1
3,1,3,2,5,1602,1,1,45,2,5,51,2,75,41,72,5,2017,2,4,46,2,42,0
1,1,3,8,5,308,8,1,27,1,6,41,1,66,41,62,5,2025,1,2,46,22,30,0
3,0,3,3,5,946,10,1,55,2,3,35,3,78,35,73,5,2017,2,5,40,22,55,0
1,1,3,8,5,662,1,1,54,2,5,63,1,43,41,37,5,2023,0,3,46,14,34,0
3,3,2,3,5,1159,7,1,24,2,4,26,1,37,41,66,3,2018,2,4,46,21,29,1
0,3,3,4,5,809,11,1,27,2,1,50,0,52,41,46,5,2021,2,0,46,9,30,0
0,0,1,6,2,314,4,1,23,1,4,90,0,10,72,7,2,2025,1,5,75,1,26,1
0,2,1,4,5,360,4,1,27,1,5,38,1,53,41,48,5,2016,1,0,46,5,30,1
0,1,2,7,5,866,12,0,17,2,4,22,0,11,41,8,5,2019,2,4,46,15,19,0
0,0,2,8,4,1110,12,1,3,2,4,6,1,43,60,37,4,2016,2,3,18,13,4,1
1,1,1,6,5,309,8,1,18,2,0,80,1,16,41,15,5,2024,2,2,46,22,1,1
1,1,1,8,5,683,11,1,0,3,4,52,0,38,41,31,8,2025,0,1,46,31,24,0
0,1,2,4,5,366,4,1,35,1,1,63,0,5,41,6,4,2023,1,3,46,9,8,0
0,3,2,2,8,665,7,0,49,2,0,25,2,13,58,14,8,2022,2,4,24,29,53,1
1,1,3,6,5,307,10,1,21,2,6,82,0,61,41,57,6,2025,2,1,46,28,25,0
0,1,2,7,5,792,9,0,31,2,3,32,2,32,41,26,7,2025,2,3,46,31,32,1
0,0,3,4,3,360,11,1,27,1,4,132,1,53,28,48,5,2019,1,4,33,17,30,0
1,0,1,8,5,242,3,1,13,1,2,20,0,73,41,70,5,2018,1,3,46,9,16,0
0,1,2,4,5,371,2,1,16,1,4,14,0,69,41,33,4,2022,1,3,46,2,41,1
1,1,3,8,5,998,7,1,27,3,1,10,2,48,41,43,5,2021,0,0,46,31,30,0
2,1,5,8,8,111,6,1,8,1,4,72,1,22,70,22,8,2023,1,3,73,14,9,1
0,1,4,7,5,399,8,0,20,1,2,20,0,11,41,8,5,2017,1,2,46,15,21,0
0,1,6,7,5,756,10,0,55,2,5,2,2,70,63,27,5,2020,2,2,68,22,55,0
2,1,2,5,5,1315,11,1,45,3,6,15,0,7,20,47,5,2019,0,3,25,30,42,0
1,1,5,6,5,200,5,0,15,1,0,14,1,74,41,69,5,2024,1,4,46,31,18,1
1,0,2,8,5,573,8,0,13,2,5,102,0,22,41,22,5,2025,2,3,46,31,16,1
2,1,2,5,5,221,3,0,20,2,3,58,0,40,23,35,5,2023,2,4,26,31,21,0
1,2,2,8,5,518,2,1,15,2,1,1,0,51,41,17,5,2015,2,2,46,34,18,0
1,2,6,8,5,546,11,0,45,2,1,36,1,43,35,37,5,2021,2,2,40,9,42,0
3,1,5,1,5,1341,1,0,27,2,6,73,0,63,41,18,5,2021,2,4,46,0,30,0
0,1,5,3,1,855,2,1,33,2,0,19,1,67,77,67,3,2025,2,3,80,7,12,1
0,0,2,4,5,828,7,0,27,2,4,13,1,69,41,33,5,2025,2,1,46,9,30,0
1,0,4,8,5,614,7,1,43,2,4,50,1,24,41,58,8,2024,2,3,46,2,45,1
0,3,2,7,4,684,7,0,35,2,2,90,1,72,78,71,4,2018,2,5,79,17,8,0
3,1,4,1,5,883,7,1,15,1,2,25,0,31,41,65,5,2022,1,1,46,2,18,0
0,1,5,8,4,888,7,1,43,2,0,26,2,12,81,13,8,2016,2,1,81,37,45,1
2,1,1,5,5,199,12,1,54,2,4,74,1,55,41,50,5,2025,2,1,46,31,34,0
0,1,5,7,5,800,4,1,55,2,6,50,1,45,41,40,5,2023,2,1,46,24,55,0
0,0,6,7,5,753,3,1,15,2,0,59,3,19,41,34,5,2018,2,3,46,28,18,1
0,0,5,4,3,789,8,1,29,2,6,6,2,81,67,81,4,2017,2,3,67,5,47,1
3,1,2,3,5,437,8,0,10,1,0,2,0,64,55,11,3,2024,1,5,54,28,3,0
0,0,2,7,5,746,4,1,45,2,0,46,0,57,41,49,5,2017,2,3,46,36,42,0
1,3,3,8,5,231,12,1,0,1,2,1,1,35,0,30,8,2023,1,4,6,34,24,0
3,0,1,5,1,1314,9,1,40,2,3,41,1,55,77,50,5,2021,2,1,80,31,39,0
0,1,3,4,5,784,5,1,18,2,5,24,0,4,41,5,5,2018,2,4,46,13,1,0
2,1,2,5,5,214,3,0,20,2,0,65,0,25,41,20,5,2025,2,2,46,9,21,0
0,0,1,6,6,598,8,1,41,2,0,27,1,3,15,4,6,2020,2,1,16,16,40,0
3,1,2,3,5,1072,12,1,18,2,3,94,0,37,41,66,5,2024,2,3,46,7,1,1
3,1,3,3,5,948,5,1,20,2,2,137,0,33,41,28,5,2024,2,3,46,21,21,0
3,1,2,3,5,535,8,1,45,1,4,18,0,78,41,73,5,2016,1,3,46,31,42,0
2,1,1,5,5,210,11,1,20,2,3,38,1,26,47,23,5,2018,2,3,7,30,21,1
0,2,1,5,4,695,6,1,47,2,5,18,0,46,60,41,4,2021,2,3,18,13,49,1
3,0,4,2,5,735,11,1,17,1,6,19,3,13,41,14,5,2019,1,1,46,31,19,1
0,0,1,4,5,497,8,1,27,1,6,103,1,59,41,52,5,2018,1,2,46,22,30,1
0,1,1,8,7,798,1,1,37,2,1,61,1,66,8,62,8,2017,2,1,11,36,35,1
1,1,3,6,5,390,8,1,27,2,4,50,2,74,41,69,5,2023,2,1,46,9,30,0
0,2,4,4,5,385,8,0,47,1,3,12,1,53,41,48,4,2018,1,1,46,9,49,1
0,1,1,4,2,547,1,1,54,2,5,60,0,5,14,6,5,2019,2,3,13,1,34,1
0,1,5,2,8,689,4,1,50,2,3,86,1,1,19,2,8,2018,2,3,20,29,46,0
1,1,6,8,5,588,8,1,55,2,5,53,2,66,20,62,5,2017,2,3,25,31,55,1
0,1,6,4,5,958,12,0,47,2,4,2,3,39,63,32,4,2022,2,3,68,28,49,0
0,1,2,7,5,666,10,1,27,2,4,62,0,11,41,8,5,2019,2,1,46,9,30,0
0,1,5,4,5,908,3,1,29,2,2,55,1,49,41,44,4,2025,2,5,46,13,47,1
1,1,6,8,5,614,1,1,45,2,2,63,2,17,41,39,5,2021,2,1,46,30,42,0
3,1,4,3,5,1121,4,1,27,2,3,33,1,67,41,67,5,2024,2,1,46,31,30,0
0,0,2,7,5,758,2,1,17,2,2,106,1,11,41,8,5,2023,2,4,46,24,19,1
1,3,4,5,6,360,3,1,20,2,5,26,0,71,74,68,5,2016,2,4,76,8,21,1
1,1,5,8,5,518,6,1,55,2,1,45,1,73,41,70,5,2019,2,4,46,25,55,1
1,1,2,8,5,230,12,1,4,1,4,33,1,43,41,37,8,2023,1,1,46,31,5,0
3,1,1,3,5,490,3,1,20,1,6,23,0,64,41,11,5,2015,1,3,46,2,21,0
0,2,2,7,6,830,11,0,20,2,2,41,2,19,75,34,5,2021,2,5,77,16,21,0
0,1,1,7,4,628,3,0,47,2,1,20,1,32,81,26,4,2025,2,3,81,5,49,0
1,1,3,8,5,549,5,0,55,2,0,80,0,58,41,53,5,2017,2,5,46,22,55,1
0,2,3,8,3,889,12,1,11,2,3,5,1,22,11,22,3,2023,0,1,64,3,11,0
0,0,3,4,5,764,9,0,13,2,3,82,1,69,41,33,5,2024,2,5,46,17,16,1
0,3,4,4,3,692,10,1,24,2,0,66,2,39,66,32,3,2025,2,0,37,18,29,1
