segment_id,booking_id,leg_no,dep_airport,arr_airport,dep_city,arr_city,dep_date,flight_duration_min,stop_type
S-007142-02,BK-007142,2,CMB,KWI,Colombo,Kuwait City,2019-10-21,211,Direct
S-007143-01,BK-007143,1,KWI,PVG,Kuwait City,Shanghai,2019-01-20,544,Direct
S-007144-01,BK-007144,1,KWI,ICN,Kuwait City,Seoul,2024-01-13,515,Direct
S-007144-02,BK-007144,2,ICN,MEL,Seoul,Melbourne,2024-01-19,460,Direct
S-007145-01,BK-007145,1,KWI,ATH,Kuwait City,Athens,2023-02-03,467,Direct
S-007145-02,BK-007145,2,ATH,KWI,Athens,Kuwait City,2023-02-23,484,Connection
S-007146-01,BK-007146,1,KWI,DAC,Kuwait City,Dhaka,2022-01-02,201,Connection
S-007146-02,BK-007146,2,DAC,KWI,Dhaka,Kuwait City,2022-01-29,257,Direct
S-007147-01,BK-007147,1,CDG,ZRH,Paris,Zurich,2018-06-10,118,Direct
S-007147-02,BK-007147,2,ZRH,CDG,Zurich,Paris,2018-06-24,220,Direct
S-007148-01,BK-007148,1,ICN,TPE,Seoul,Taipei,2023-05-01,419,Direct
S-007149-01,BK-007149,1,KWI,SKT,Kuwait City,Sialkot,2023-07-06,204,Direct
S-007150-01,BK-007150,1,KWI,FCO,Kuwait City,Rome,2019-11-14,447,Direct
S-007151-01,BK-007151,1,KWI,BEY,Kuwait City,Beirut,2020-01-15,174,Direct
S-007151-02,BK-007151,2,BEY,KWI,Beirut,Kuwait City,2020-01-25,232,Direct
S-007152-01,BK-007152,1,KWI,FRA,Kuwait City,Frankfurt,2019-08-04,392,Direct
S-007152-02,BK-007152,2,FRA,KWI,Frankfurt,Kuwait City,2019-08-25,317,Connection
S-007153-01,BK-007153,1,KWI,ICN,Kuwait City,Seoul,2017-06-30,558,Direct
S-007154-01,BK-007154,1,KWI,LHE,Kuwait City,Lahore,2025-12-26,193,Connection
S-007155-01,BK-007155,1,KWI,TLV,Kuwait City,Tel Aviv,2019-07-17,111,Direct
S-007155-02,BK-007155,2,TLV,KWI,Tel Aviv,Kuwait City,2019-08-10,230,Direct
S-007156-01,BK-007156,1,YYZ,CMB,Toronto,Colombo,2025-03-11,250,Connection
S-007156-02,BK-007156,2,CMB,YYZ,Colombo,Toronto,2025-03-17,392,Direct
S-007157-01,BK-007157,1,KWI,VIE,Kuwait City,Vienna,2025-11-16,385,Direct
S-007157-02,BK-007157,2,VIE,KWI,Vienna,Kuwait City,2025-11-20,407,Direct
S-007158-01,BK-007158,1,KWI,BCN,Kuwait City,Barcelona,2022-02-22,438,Direct
S-007159-01,BK-007159,1,ZRH,BGW,Zurich,Baghdad,2025-02-03,287,Direct
S-007159-02,BK-007159,2,BGW,CMN,Baghdad,Casablanca,2025-02-11,259,Connection
S-007159-03,BK-007159,3,CMN,SGN,Casablanca,Ho Chi Minh,2025-02-19,480,Connection
S-007160-01,BK-007160,1,KWI,BNE,Kuwait City,Brisbane,2016-10-20,704,Connection
S-007160-02,BK-007160,2,BNE,KWI,Brisbane,Kuwait City,2016-11-10,869,Direct
S-007161-01,BK-007161,1,KWI,BAH,Kuwait City,Manama,2019-04-04,68,Direct
S-007161-02,BK-007161,2,BAH,KWI,Manama,Kuwait City,2019-04-16,72,Connection
S-007162-01,BK-007162,1,RUH,CGK,Riyadh,Jakarta,2021-11-22,447,Direct
S-007162-02,BK-007162,2,CGK,RUH,Jakarta,Riyadh,2021-12-17,382,Direct
S-007163-01,BK-007163,1,BAH,BOM,Manama,Mumbai,2024-12-12,236,Direct
S-007164-01,BK-007164,1,KWI,ATH,Kuwait City,Athens,2023-04-22,401,Direct
S-007164-02,BK-007164,2,ATH,KWI,Athens,Kuwait City,2023-05-13,313,Direct
S-007165-01,BK-007165,1,KWI,KHI,Kuwait City,Karachi,2023-09-16,234,Direct
S-007166-01,BK-007166,1,MCT,FCO,Muscat,Rome,2019-02-28,402,Direct
S-007167-01,BK-007167,1,DEL,TBS,New Delhi,Tbilisi,2025-09-19,477,Direct
S-007167-02,BK-007167,2,TBS,DEL,Tbilisi,New Delhi,2025-09-30,326,Direct
S-007168-01,BK-007168,1,KWI,SKT,Kuwait City,Sialkot,2023-08-17,195,Connection
S-007168-02,BK-007168,2,SKT,HRG,Sialkot,Hurghada,2023-08-23,402,Direct
S-007168-03,BK-007168,3,HRG,BEY,Hurghada,Beirut,2023-08-27,410,Direct
S-007169-01,BK-007169,1,DMM,DEL,Dammam,New Delhi,2018-08-20,281,Direct
S-007169-02,BK-007169,2,DEL,DMM,New Delhi,Dammam,2018-09-12,269,Direct
S-007170-01,BK-007170,1,KWI,MAA,Kuwait City,Chennai,2026-02-20,283,Connection
S-007170-02,BK-007170,2,MAA,KWI,Chennai,Kuwait City,2026-03-08,241,Connection
S-007171-01,BK-007171,1,KWI,MAA,Kuwait City,Chennai,2021-06-06,272,Direct
S-007171-02,BK-007171,2,MAA,HKG,Chennai,Hong Kong,2021-06-11,329,Direct
S-007171-03,BK-007171,3,HKG,YYZ,Hong Kong,Toronto,2021-06-13,404,Direct
S-007172-01,BK-007172,1,KWI,PEW,Kuwait City,Peshawar,2023-09-06,184,Direct
S-007172-02,BK-007172,2,PEW,KWI,Peshawar,Kuwait City,2023-09-10,269,Connection
S-007173-01,BK-007173,1,DMM,EVN,Dammam,Yerevan,2016-12-21,117,Direct
S-007173-02,BK-007173,2,EVN,DMM,Yerevan,Dammam,2016-12-26,198,Direct
S-007174-01,BK-007174,1,KWI,NRT,Kuwait City,Tokyo,2015-11-08,587,Direct
S-007174-02,BK-007174,2,NRT,KWI,Tokyo,Kuwait City,2015-12-02,590,Direct
S-007175-01,BK-007175,1,KWI,HAN,Kuwait City,Hanoi,2019-02-24,422,Connection
S-007176-01,BK-007176,1,KWI,CDG,Kuwait City,Paris,2018-11-14,327,Direct
S-007177-01,BK-007177,1,KWI,TLV,Kuwait City,Tel Aviv,2025-09-16,243,Direct
S-007177-02,BK-007177,2,TLV,KWI,Tel Aviv,Kuwait City,2025-10-03,164,Direct
S-007178-01,BK-007178,1,DOH,FRA,Doha,Frankfurt,2019-02-05,407,Connection
S-007179-01,BK-007179,1,KWI,CCU,Kuwait City,Kolkata,2022-09-30,251,Direct
S-007180-01,BK-007180,1,KWI,DAC,Kuwait City,Dhaka,2020-04-13,243,Connection
S-007180-02,BK-007180,2,DAC,KWI,Dhaka,Kuwait City,2020-05-12,297,Direct
S-007181-01,BK-007181,1,KWI,NJF,Kuwait City,Najaf,2015-09-20,173,Direct
S-007181-02,BK-007181,2,NJF,KWI,Najaf,Kuwait City,2015-10-13,219,Connection
S-007182-01,BK-007182,1,KWI,MUX,Kuwait City,Multan,2016-12-27,291,Direct
S-007183-01,BK-007183,1,AUH,CAI,Abu Dhabi,Cairo,2022-11-12,195,Direct
S-007184-01,BK-007184,1,KWI,BEY,Kuwait City,Beirut,2025-04-05,113,Connection
S-007184-02,BK-007184,2,BEY,KWI,Beirut,Kuwait City,2025-05-03,223,Direct
S-007185-01,BK-007185,1,KWI,MAD,Kuwait City,Madrid,2017-09-24,457,Direct
S-007186-01,BK-007186,1,KWI,MAN,Kuwait City,Manchester,2022-01-21,305,Direct
S-007186-02,BK-007186,2,MAN,KWI,Manchester,Kuwait City,2022-02-07,492,Direct
S-007187-01,BK-007187,1,KWI,SKT,Kuwait City,Sialkot,2019-04-04,194,Direct
S-007188-01,BK-007188,1,KWI,DOH,Kuwait City,Doha,2019-03-31,103,Connection
S-007188-02,BK-007188,2,DOH,KWI,Doha,Kuwait City,2019-04-27,104,Connection
S-007189-01,BK-007189,1,BKK,DEL,Bangkok,New Delhi,2021-01-10,464,Direct
S-007190-01,BK-007190,1,KWI,LHE,Kuwait City,Lahore,2024-11-04,314,Direct
S-007190-02,BK-007190,2,LHE,KWI,Lahore,Kuwait City,2024-11-26,207,Direct
S-007191-01,BK-007191,1,KWI,BSR,Kuwait City,Basra,2026-01-18,104,Direct
S-007191-02,BK-007191,2,BSR,KWI,Basra,Kuwait City,2026-01-25,220,Connection
S-007192-01,BK-007192,1,KWI,ISB,Kuwait City,Islamabad,2025-08-29,248,Connection
S-007192-02,BK-007192,2,ISB,KWI,Islamabad,Kuwait City,2025-09-23,253,Direct
S-007193-01,BK-007193,1,HRG,SKT,Hurghada,Sialkot,2022-08-05,435,Direct
S-007193-02,BK-007193,2,SKT,HRG,Sialkot,Hurghada,2022-08-26,412,Direct
S-007194-01,BK-007194,1,KWI,MXP,Kuwait City,Milan,2025-11-19,346,Direct
S-007194-02,BK-007194,2,MXP,KWI,Milan,Kuwait City,2025-12-16,475,Direct
S-007195-01,BK-007195,1,DOH,JED,Doha,Jeddah,2025-05-24,72,Direct
S-007195-02,BK-007195,2,JED,DOH,Jeddah,Doha,2025-06-18,102,Connection
S-007196-01,BK-007196,1,KWI,MUX,Kuwait City,Multan,2022-08-22,191,Connection
S-007197-01,BK-007197,1,ADD,TBS,Addis Ababa,Tbilisi,2025-01-31,445,Direct
S-007197-02,BK-007197,2,TBS,ADD,Tbilisi,Addis Ababa,2025-02-21,495,Direct
S-007198-01,BK-007198,1,KWI,LHE,Kuwait City,Lahore,2016-10-26,223,Direct
S-007198-02,BK-007198,2,LHE,KWI,Lahore,Kuwait City,2016-11-19,317,Direct
S-007199-01,BK-007199,1,KWI,PVG,Kuwait City,Shanghai,2023-04-07,529,Direct
S-007200-01,BK-007200,1,KWI,CMN,Kuwait City,Casablanca,2025-04-28,358,Connection
S-007201-01,BK-007201,1,MED,BKK,Medina,Bangkok,2024-07-15,378,Connection
S-007201-02,BK-007201,2,BKK,MED,Bangkok,Medina,2024-07-18,350,Direct
S-007202-01,BK-007202,1,KWI,HYD,Kuwait City,Hyderabad,2015-08-12,190,Connection
S-007202-02,BK-007202,2,HYD,KWI,Hyderabad,Kuwait City,2015-08-19,215,Connection
S-007203-01,BK-007203,1,KWI,DEL,Kuwait City,New Delhi,2025-03-01,223,Connection
S-007203-02,BK-007203,2,DEL,KWI,New Delhi,Kuwait City,2025-03-29,262,Direct
S-007204-01,BK-007204,1,KWI,BOM,Kuwait City,Mumbai,2022-04-17,184,Direct
S-007205-01,BK-007205,1,ADD,TLV,Addis Ababa,Tel Aviv,2015-05-28,384,Direct
S-007206-01,BK-007206,1,KWI,MXP,Kuwait City,Milan,2025-02-15,451,Direct
S-007206-02,BK-007206,2,MXP,KWI,Milan,Kuwait City,2025-03-09,455,Direct
S-007207-01,BK-007207,1,KWI,MAD,Kuwait City,Madrid,2015-10-20,486,Direct
S-007207-02,BK-007207,2,MAD,KWI,Madrid,Kuwait City,2015-11-17,409,Connection
S-007208-01,BK-007208,1,KWI,PVG,Kuwait City,Shanghai,2023-07-07,445,Connection
S-007208-02,BK-007208,2,PVG,KWI,Shanghai,Kuwait City,2023-08-04,481,Direct
S-007209-01,BK-007209,1,KWI,MXP,Kuwait City,Milan,2017-08-22,433,Direct
S-007209-02,BK-007209,2,MXP,KWI,Milan,Kuwait City,2017-08-28,349,Direct
S-007210-01,BK-007210,1,KWI,BGW,Kuwait City,Baghdad,2020-02-17,192,Direct
S-007210-02,BK-007210,2,BGW,ISB,Baghdad,Islamabad,2020-02-20,371,Direct
S-007210-03,BK-007210,3,ISB,JNB,Islamabad,Johannesburg,2020-03-01,284,Direct
S-007211-01,BK-007211,1,KWI,CCU,Kuwait City,Kolkata,2019-12-03,248,Connection
S-007212-01,BK-007212,1,CMB,FCO,Colombo,Rome,2018-11-28,403,Direct
S-007213-01,BK-007213,1,KWI,AMM,Kuwait City,Amman,2018-08-05,180,Connection
S-007213-02,BK-007213,2,AMM,KWI,Amman,Kuwait City,2018-08-19,145,Direct
S-007214-01,BK-007214,1,DOH,KHI,Doha,Karachi,2023-02-25,314,Direct
S-007215-01,BK-007215,1,KWI,BLR,Kuwait City,Bengaluru,2023-02-07,248,Direct
S-007216-01,BK-007216,1,KWI,DMM,Kuwait City,Dammam,2024-07-15,68,Direct
S-007217-01,BK-007217,1,KWI,SIN,Kuwait City,Singapore,2025-10-18,357,Direct
S-007217-02,BK-007217,2,SIN,KWI,Singapore,Kuwait City,2025-11-11,380,Direct
S-007218-01,BK-007218,1,AUH,MAN,Abu Dhabi,Manchester,2022-03-12,303,Direct
S-007219-01,BK-007219,1,KWI,CCU,Kuwait City,Kolkata,2025-12-29,297,Direct
S-007220-01,BK-007220,1,KWI,PEK,Kuwait City,Beijing,2021-11-10,453,Connection
S-007220-02,BK-007220,2,PEK,KWI,Beijing,Kuwait City,2021-11-14,433,Connection
S-007221-01,BK-007221,1,SGN,DMM,Ho Chi Minh,Dammam,2024-11-28,358,Connection
S-007221-02,BK-007221,2,DMM,SGN,Dammam,Ho Chi Minh,2024-12-23,384,Direct
S-007222-01,BK-007222,1,MCT,ISB,Muscat,Islamabad,2018-08-06,197,Direct
S-007222-02,BK-007222,2,ISB,MCT,Islamabad,Muscat,2018-08-21,225,Connection
S-007223-01,BK-007223,1,MED,BKK,Medina,Bangkok,2022-03-29,336,Direct
S-007223-02,BK-007223,2,BKK,MED,Bangkok,Medina,2022-04-27,325,Direct
S-007224-01,BK-007224,1,JED,TPE,Jeddah,Taipei,2023-10-05,509,Direct
S-007225-01,BK-007225,1,BAH,MXP,Manama,Milan,2018-08-25,306,Direct
S-007225-02,BK-007225,2,MXP,BAH,Milan,Manama,2018-09-12,450,Direct
S-007226-01,BK-007226,1,KWI,AUH,Kuwait City,Abu Dhabi,2024-03-11,61,Direct
S-007226-02,BK-007226,2,AUH,KWI,Abu Dhabi,Kuwait City,2024-03-31,60,Direct
S-007227-01,BK-007227,1,KWI,BLR,Kuwait City,Bengaluru,2024-04-20,222,Connection
S-007228-01,BK-007228,1,JED,FRA,Jeddah,Frankfurt,2018-04-25,385,Direct
S-007229-01,BK-007229,1,SHJ,KHI,Sharjah,Karachi,2015-06-14,303,Direct
S-007230-01,BK-007230,1,KWI,ISB,Kuwait City,Islamabad,2023-07-20,250,Connection
S-007230-02,BK-007230,2,ISB,KWI,Islamabad,Kuwait City,2023-08-13,199,Connection
S-007231-01,BK-007231,1,KWI,VIE,Kuwait City,Vienna,2019-11-21,331,Direct
S-007231-02,BK-007231,2,VIE,KWI,Vienna,Kuwait City,2019-12-18,485,Direct
S-007232-01,BK-007232,1,DAC,TLV,Dhaka,Tel Aviv,2016-07-06,294,Direct
S-007232-02,BK-007232,2,TLV,DAC,Tel Aviv,Dhaka,2016-08-05,302,Direct
S-007233-01,BK-007233,1,BSR,MAA,Basra,Chennai,2023-07-17,380,Connection
S-007234-01,BK-007234,1,KWI,MCT,Kuwait City,Muscat,2019-07-02,65,Direct
S-007234-02,BK-007234,2,MCT,KWI,Muscat,Kuwait City,2019-07-08,61,Direct
S-007235-01,BK-007235,1,KWI,BKK,Kuwait City,Bangkok,2020-03-04,378,Direct
S-007235-02,BK-007235,2,BKK,SAW,Bangkok,Istanbul-SAW,2020-03-12,430,Direct
S-007235-03,BK-007235,3,SAW,JNB,Istanbul-SAW,Johannesburg,2020-03-19,310,Direct
S-007236-01,BK-007236,1,BCN,MCT,Barcelona,Muscat,2018-03-19,309,Connection
S-007236-02,BK-007236,2,MCT,BCN,Muscat,Barcelona,2018-03-30,397,Direct
S-007237-01,BK-007237,1,ATH,CDG,Athens,Paris,2019-09-25,239,Connection
S-007237-02,BK-007237,2,CDG,ATH,Paris,Athens,2019-10-03,119,Connection
S-007238-01,BK-007238,1,KWI,ADD,Kuwait City,Addis Ababa,2017-03-05,402,Direct
S-007239-01,BK-007239,1,KWI,BGW,Kuwait City,Baghdad,2021-10-08,230,Direct
S-007240-01,BK-007240,1,JED,ZRH,Jeddah,Zurich,2021-01-22,378,Direct
S-007240-02,BK-007240,2,ZRH,JED,Zurich,Jeddah,2021-01-25,360,Direct
S-007241-01,BK-007241,1,KWI,BCN,Kuwait City,Barcelona,2016-01-14,479,Direct
S-007242-01,BK-007242,1,DOH,GRU,Doha,Sao Paulo,2025-11-08,773,Connection
S-007242-02,BK-007242,2,GRU,DOH,Sao Paulo,Doha,2025-11-11,825,Direct
S-007243-01,BK-007243,1,KWI,MEL,Kuwait City,Melbourne,2017-02-15,841,Direct
S-007243-02,BK-007243,2,MEL,KWI,Melbourne,Kuwait City,2017-02-26,784,Direct
S-007244-01,BK-007244,1,KWI,AMS,Kuwait City,Amsterdam,2018-07-03,452,Connection
S-007245-01,BK-007245,1,CCU,BAH,Kolkata,Manama,2024-04-02,295,Connection
S-007246-01,BK-007246,1,KWI,FRA,Kuwait City,Frankfurt,2018-12-12,315,Direct
S-007246-02,BK-007246,2,FRA,KWI,Frankfurt,Kuwait City,2018-12-16,491,Direct
S-007247-01,BK-007247,1,ADL,MUX,Adelaide,Multan,2021-11-24,474,Connection
S-007248-01,BK-007248,1,LOS,DOH,Lagos,Doha,2017-09-26,403,Direct
S-007249-01,BK-007249,1,KWI,AMS,Kuwait City,Amsterdam,2024-10-10,335,Direct
S-007249-02,BK-007249,2,AMS,KWI,Amsterdam,Kuwait City,2024-11-06,335,Direct
S-007250-01,BK-007250,1,KWI,BKK,Kuwait City,Bangkok,2025-07-28,346,Direct
S-007250-02,BK-007250,2,BKK,AUH,Bangkok,Abu Dhabi,2025-08-05,302,Direct
S-007250-03,BK-007250,3,AUH,CMB,Abu Dhabi,Colombo,2025-08-12,227,Connection
S-007251-01,BK-007251,1,KWI,CMB,Kuwait City,Colombo,2019-05-26,252,Direct
S-007251-02,BK-007251,2,CMB,KWI,Colombo,Kuwait City,2019-05-29,303,Direct
S-007252-01,BK-007252,1,MED,MAD,Medina,Madrid,2023-02-17,397,Connection
S-007252-02,BK-007252,2,MAD,MED,Madrid,Medina,2023-03-15,332,Connection
S-007253-01,BK-007253,1,RUH,JNB,Riyadh,Johannesburg,2023-03-01,487,Direct
S-007254-01,BK-007254,1,JED,LOS,Jeddah,Lagos,2024-04-03,491,Connection
S-007255-01,BK-007255,1,KWI,CMB,Kuwait City,Colombo,2024-04-13,221,Direct
S-007255-02,BK-007255,2,CMB,KWI,Colombo,Kuwait City,2024-04-18,219,Connection
S-007256-01,BK-007256,1,PEK,MED,Beijing,Medina,2015-09-21,513,Connection
S-007256-02,BK-007256,2,MED,PEK,Medina,Beijing,2015-10-14,553,Direct
S-007257-01,BK-007257,1,KWI,MAA,Kuwait City,Chennai,2017-06-08,242,Direct
S-007258-01,BK-007258,1,GRU,NJF,Sao Paulo,Najaf,2025-04-11,305,Connection
S-007259-01,BK-007259,1,KWI,PEW,Kuwait City,Peshawar,2020-02-27,245,Direct
S-007260-01,BK-007260,1,DOH,DXB,Doha,Dubai,2017-04-09,72,Direct
S-007260-02,BK-007260,2,DXB,DOH,Dubai,Doha,2017-05-06,81,Connection
S-007261-01,BK-007261,1,KWI,CMB,Kuwait City,Colombo,2015-07-15,216,Direct
S-007261-02,BK-007261,2,CMB,KWI,Colombo,Kuwait City,2015-07-28,293,Direct
S-007262-01,BK-007262,1,KWI,AMM,Kuwait City,Amman,2018-06-19,226,Direct
S-007263-01,BK-007263,1,BOM,TPE,Mumbai,Taipei,2025-12-09,370,Connection
S-007264-01,BK-007264,1,BAH,ADL,Manama,Adelaide,2023-07-22,931,Direct
S-007265-01,BK-007265,1,KWI,SIN,Kuwait City,Singapore,2024-06-09,302,Connection
S-007265-02,BK-007265,2,SIN,KWI,Singapore,Kuwait City,2024-06-14,371,Direct
S-007266-01,BK-007266,1,KWI,SKT,Kuwait City,Sialkot,2024-10-28,183,Direct
S-007267-01,BK-007267,1,KWI,LOS,Kuwait City,Lagos,2024-04-25,353,Direct
S-007268-01,BK-007268,1,MCT,BLR,Muscat,Bengaluru,2022-10-19,268,Direct
S-007269-01,BK-007269,1,KWI,JNB,Kuwait City,Johannesburg,2018-12-26,429,Connection
S-007269-02,BK-007269,2,JNB,KWI,Johannesburg,Kuwait City,2018-12-29,317,Direct
S-007270-01,BK-007270,1,KWI,BEY,Kuwait City,Beirut,2024-04-13,144,Direct
S-007270-02,BK-007270,2,BEY,KWI,Beirut,Kuwait City,2024-04-18,114,Direct
S-007271-01,BK-007271,1,KWI,SKT,Kuwait City,Sialkot,2015-08-08,182,Direct
S-007271-02,BK-007271,2,SKT,ICN,Sialkot,Seoul,2015-08-12,428,Direct
S-007271-03,BK-007271,3,ICN,GRU,Seoul,Sao Paulo,2015-08-14,265,Direct
S-007272-01,BK-007272,1,CCU,SHJ,Kolkata,Sharjah,2024-07-12,265,Direct
S-007273-01,BK-007273,1,MED,BLR,Medina,Bengaluru,2022-11-05,314,Direct
S-007273-02,BK-007273,2,BLR,MED,Bengaluru,Medina,2022-11-08,303,Connection
S-007274-01,BK-007274,1,MED,BNE,Medina,Brisbane,2025-03-09,937,Direct
S-007275-01,BK-007275,1,KWI,BSR,Kuwait City,Basra,2024-04-27,223,Connection
S-007275-02,BK-007275,2,BSR,MEL,Basra,Melbourne,2024-04-29,369,Connection
S-007275-03,BK-007275,3,MEL,CMN,Melbourne,Casablanca,2024-05-02,261,Direct
S-007276-01,BK-007276,1,KWI,SKT,Kuwait City,Sialkot,2024-05-19,184,Direct
S-007276-02,BK-007276,2,SKT,SAW,Sialkot,Istanbul-SAW,2024-05-24,542,Direct
S-007276-03,BK-007276,3,SAW,TPE,Istanbul-SAW,Taipei,2024-06-01,389,Connection
S-007277-01,BK-007277,1,KWI,IST,Kuwait City,Istanbul,2021-04-21,319,Direct
S-007277-02,BK-007277,2,IST,FRA,Istanbul,Frankfurt,2021-05-01,180,Direct
S-007277-03,BK-007277,3,FRA,NRT,Frankfurt,Tokyo,2021-05-11,375,Connection
S-007278-01,BK-007278,1,KWI,LHR,Kuwait City,London,2019-04-11,484,Direct
S-007278-02,BK-007278,2,LHR,KWI,London,Kuwait City,2019-04-17,382,Direct
S-007279-01,BK-007279,1,KWI,ORD,Kuwait City,Chicago,2023-03-28,622,Direct
S-007280-01,BK-007280,1,BKK,SIN,Bangkok,Singapore,2024-09-07,330,Connection
S-007280-02,BK-007280,2,SIN,BKK,Singapore,Bangkok,2024-09-20,289,Connection
S-007281-01,BK-007281,1,AUH,ICN,Abu Dhabi,Seoul,2025-05-24,587,Direct
S-007282-01,BK-007282,1,DMM,RUH,Dammam,Riyadh,2020-04-11,103,Direct
S-007282-02,BK-007282,2,RUH,HRG,Riyadh,Hurghada,2020-04-16,127,Direct
S-007282-03,BK-007282,3,HRG,ADL,Hurghada,Adelaide,2020-04-20,285,Direct
S-007283-01,BK-007283,1,BAH,DOH,Manama,Doha,2018-07-16,126,Direct
S-007283-02,BK-007283,2,DOH,BAH,Doha,Manama,2018-07-22,86,Direct
S-007284-01,BK-007284,1,SHJ,LHE,Sharjah,Lahore,2023-09-13,268,Connection
S-007284-02,BK-007284,2,LHE,SHJ,Lahore,Sharjah,2023-09-30,299,Direct
S-007285-01,BK-007285,1,KWI,BOM,Kuwait City,Mumbai,2015-09-09,295,Connection
S-007285-02,BK-007285,2,BOM,KWI,Mumbai,Kuwait City,2015-10-04,216,Connection
S-007286-01,BK-007286,1,KWI,CAI,Kuwait City,Cairo,2018-09-20,216,Direct
S-007287-01,BK-007287,1,KWI,ZRH,Kuwait City,Zurich,2023-03-22,397,Direct
S-007288-01,BK-007288,1,DOH,BSR,Doha,Basra,2025-12-15,165,Connection
S-007288-02,BK-007288,2,BSR,DOH,Basra,Doha,2026-01-13,131,Direct
S-007289-01,BK-007289,1,KWI,ADL,Kuwait City,Adelaide,2024-07-04,770,Direct
S-007289-02,BK-007289,2,ADL,KWI,Adelaide,Kuwait City,2024-07-29,948,Direct
S-007290-01,BK-007290,1,KWI,MUX,Kuwait City,Multan,2025-08-31,243,Direct
S-007290-02,BK-007290,2,MUX,KWI,Multan,Kuwait City,2025-09-19,212,Connection
S-007291-01,BK-007291,1,KWI,MCT,Kuwait City,Muscat,2018-03-30,96,Direct
S-007291-02,BK-007291,2,MCT,KWI,Muscat,Kuwait City,2018-04-21,121,Direct
S-007292-01,BK-007292,1,KWI,IAD,Kuwait City,Washington DC,2019-07-27,859,Direct
S-007293-01,BK-007293,1,IAD,LAX,Washington DC,Los Angeles,2023-06-22,411,Direct
S-007294-01,BK-007294,1,KWI,DEL,Kuwait City,New Delhi,2024-10-14,231,Direct
S-007294-02,BK-007294,2,DEL,KWI,New Delhi,Kuwait City,2024-11-09,206,Connection
S-007295-01,BK-007295,1,KWI,DAC,Kuwait City,Dhaka,2023-06-05,181,Connection
S-007295-02,BK-007295,2,DAC,KWI,Dhaka,Kuwait City,2023-06-13,306,Direct
S-007296-01,BK-007296,1,KWI,KRT,Kuwait City,Khartoum,2023-03-28,329,Direct
S-007297-01,BK-007297,1,KWI,MAA,Kuwait City,Chennai,2016-05-03,221,Direct
S-007298-01,BK-007298,1,KWI,IST,Kuwait City,Istanbul,2019-12-27,466,Direct
S-007298-02,BK-007298,2,IST,NRT,Istanbul,Tokyo,2020-01-01,339,Direct
S-007299-01,BK-007299,1,NJF,ZRH,Najaf,Zurich,2020-01-04,261,Connection
S-007300-01,BK-007300,1,BSR,HRG,Basra,Hurghada,2018-07-03,305,Connection
S-007300-02,BK-007300,2,HRG,IAD,Hurghada,Washington DC,2018-07-12,326,Direct
S-007300-03,BK-007300,3,IAD,LHR,Washington DC,London,2018-07-14,259,Connection
S-007301-01,BK-007301,1,KWI,BAH,Kuwait City,Manama,2024-02-03,68,Connection
S-007301-02,BK-007301,2,BAH,KWI,Manama,Kuwait City,2024-02-21,70,Direct
S-007302-01,BK-007302,1,RUH,MNL,Riyadh,Manila,2022-12-12,376,Connection
S-007302-02,BK-007302,2,MNL,RUH,Manila,Riyadh,2022-12-19,411,Direct
S-007303-01,BK-007303,1,KWI,MAD,Kuwait City,Madrid,2025-01-04,408,Connection
S-007304-01,BK-007304,1,KWI,PEW,Kuwait City,Peshawar,2018-11-28,215,Direct
S-007304-02,BK-007304,2,PEW,KWI,Peshawar,Kuwait City,2018-12-24,248,Direct
S-007305-01,BK-007305,1,KWI,ZRH,Kuwait City,Zurich,2018-02-17,474,Direct
S-007305-02,BK-007305,2,ZRH,KWI,Zurich,Kuwait City,2018-03-10,404,Direct
S-007306-01,BK-007306,1,KWI,HYD,Kuwait City,Hyderabad,2016-12-27,291,Direct
S-007307-01,BK-007307,1,KWI,BAH,Kuwait City,Manama,2021-10-03,93,Direct
S-007308-01,BK-007308,1,SYD,MNL,Sydney,Manila,2021-06-26,401,Direct
S-007309-01,BK-007309,1,TPE,KUL,Taipei,Kuala Lumpur,2024-09-03,447,Direct
S-007309-02,BK-007309,2,KUL,TPE,Kuala Lumpur,Taipei,2024-09-09,346,Connection
S-007310-01,BK-007310,1,KWI,BCN,Kuwait City,Barcelona,2019-07-19,306,Direct
S-007311-01,BK-007311,1,CGK,BCN,Jakarta,Barcelona,2023-07-26,488,Direct
S-007312-01,BK-007312,1,KWI,CCU,Kuwait City,Kolkata,2023-12-19,299,Connection
S-007313-01,BK-007313,1,MNL,DOH,Manila,Doha,2018-01-24,427,Connection
S-007313-02,BK-007313,2,DOH,MNL,Doha,Manila,2018-02-23,430,Direct
S-007314-01,BK-007314,1,DXB,CMN,Dubai,Casablanca,2025-01-07,404,Direct
S-007314-02,BK-007314,2,CMN,HYD,Casablanca,Hyderabad,2025-01-16,344,Direct
S-007315-01,BK-007315,1,KWI,NJF,Kuwait City,Najaf,2022-02-01,101,Connection
S-007316-01,BK-007316,1,CDG,JNB,Paris,Johannesburg,2023-11-19,404,Direct
S-007317-01,BK-007317,1,KWI,IAD,Kuwait City,Washington DC,2018-10-19,725,Direct
S-007317-02,BK-007317,2,IAD,NBO,Washington DC,Nairobi,2018-10-27,399,Direct
S-007318-01,BK-007318,1,KWI,ATH,Kuwait City,Athens,2025-06-22,305,Connection
