passenger_id,booking_id,passenger_type,gender,age,nationality,loyalty_member
P-007192-03,BK-007192,ADT,M,26,Bangladeshi,0
P-007192-04,BK-007192,INF,F,1,Kuwaiti,0
P-007193-01,BK-007193,ADT,F,25,Pakistani,0
P-007193-02,BK-007193,ADT,M,53,Lebanese,1
P-007193-03,BK-007193,CHD,F,10,Syrian,0
P-007193-04,BK-007193,CHD,F,7,Indian,0
P-007194-01,BK-007194,ADT,F,34,Qatari,0
P-007194-02,BK-007194,ADT,M,30,Spanish,0
P-007195-01,BK-007195,ADT,M,68,Bahraini,1
P-007195-02,BK-007195,CHD,M,11,Kuwaiti,0
P-007196-01,BK-007196,ADT,M,51,Omani,1
P-007197-01,BK-007197,ADT,F,54,Jordanian,1
P-007197-02,BK-007197,ADT,F,54,Iraqi,0
P-007197-03,BK-007197,ADT,M,58,South African,0
P-007198-01,BK-007198,ADT,M,48,Omani,0
P-007198-02,BK-007198,ADT,M,48,Bahraini,0
P-007198-03,BK-007198,ADT,F,62,Emirati,0
P-007199-01,BK-007199,ADT,M,39,Bahraini,1
P-007200-01,BK-007200,ADT,F,34,Emirati,0
P-007201-01,BK-007201,ADT,F,37,Filipino,0
P-007201-02,BK-007201,ADT,M,26,Bahraini,0
P-007201-03,BK-007201,ADT,F,41,Saudi,0
P-007201-04,BK-007201,ADT,M,45,Kuwaiti,1
P-007202-01,BK-007202,ADT,F,41,Saudi,1
P-007202-02,BK-007202,ADT,F,66,Nepali,1
P-007203-01,BK-007203,ADT,M,45,Kuwaiti,0
P-007203-02,BK-007203,ADT,F,56,Bangladeshi,0
P-007203-03,BK-007203,ADT,F,47,Omani,0
P-007203-04,BK-007203,ADT,M,36,Saudi,1
P-007204-01,BK-007204,ADT,M,49,Saudi,0
P-007204-02,BK-007204,ADT,F,23,Saudi,1
P-007204-03,BK-007204,ADT,M,58,Saudi,0
P-007204-04,BK-007204,ADT,M,29,Saudi,0
P-007204-05,BK-007204,CHD,F,5,Bahraini,0
P-007204-06,BK-007204,INF,F,0,Bahraini,0
P-007205-01,BK-007205,ADT,F,26,Egyptian,1
P-007205-02,BK-007205,ADT,M,49,Jordanian,1
P-007205-03,BK-007205,CHD,M,2,Iraqi,0
P-007205-04,BK-007205,CHD,M,4,Ethiopian,0
P-007206-01,BK-007206,ADT,F,59,Bahraini,0
P-007207-01,BK-007207,ADT,M,57,Qatari,0
P-007208-01,BK-007208,ADT,F,61,Omani,1
P-007208-02,BK-007208,ADT,M,27,Saudi,0
P-007208-03,BK-007208,ADT,F,65,Saudi,0
P-007208-04,BK-007208,ADT,F,42,Emirati,0
P-007209-01,BK-007209,ADT,F,34,Emirati,0
P-007210-01,BK-007210,ADT,F,44,Omani,0
P-007211-01,BK-007211,ADT,F,21,Sri Lankan,1
P-007211-02,BK-007211,ADT,F,63,Sri Lankan,0
P-007212-01,BK-007212,ADT,F,50,Sri Lankan,0
P-007212-02,BK-007212,ADT,F,62,British,1
P-007212-03,BK-007212,ADT,F,62,Sri Lankan,1
P-007213-01,BK-007213,ADT,M,39,Emirati,1
P-007213-02,BK-007213,ADT,F,68,Qatari,1
P-007214-01,BK-007214,ADT,F,39,Kuwaiti,0
P-007214-02,BK-007214,ADT,F,37,Bahraini,0
P-007215-01,BK-007215,ADT,M,38,Pakistani,0
P-007216-01,BK-007216,ADT,M,18,Kuwaiti,0
P-007217-01,BK-007217,ADT,M,26,Malaysian,0
P-007217-02,BK-007217,ADT,F,65,Indonesian,1
P-007218-01,BK-007218,ADT,F,32,Bahraini,1
P-007218-02,BK-007218,INF,F,0,Bahraini,0
P-007219-01,BK-007219,ADT,F,60,Sri Lankan,0
P-007219-02,BK-007219,ADT,F,50,Emirati,1
P-007219-03,BK-007219,INF,M,1,Omani,0
P-007220-01,BK-007220,ADT,F,39,Bahraini,1
P-007220-02,BK-007220,ADT,M,47,Kuwaiti,0
P-007221-01,BK-007221,ADT,F,30,Indonesian,0
P-007222-01,BK-007222,ADT,M,69,Qatari,0
P-007222-02,BK-007222,ADT,M,31,Qatari,0
P-007222-03,BK-007222,ADT,M,24,Omani,0
P-007223-01,BK-007223,ADT,M,58,Indonesian,0
P-007223-02,BK-007223,ADT,F,56,Indonesian,0
P-007223-03,BK-007223,ADT,F,22,Malaysian,0
P-007224-01,BK-007224,ADT,F,23,Qatari,1
P-007225-01,BK-007225,ADT,F,67,Emirati,0
P-007225-02,BK-007225,INF,M,0,Emirati,0
P-007226-01,BK-007226,ADT,M,41,Saudi,0
P-007226-02,BK-007226,CHD,M,8,Qatari,0
P-007227-01,BK-007227,ADT,M,47,Bahraini,1
P-007227-02,BK-007227,ADT,F,50,Kuwaiti,0
P-007227-03,BK-007227,ADT,F,45,Bangladeshi,0
P-007228-01,BK-007228,ADT,M,51,Bahraini,0
P-007228-02,BK-007228,ADT,M,45,Italian,0
P-007228-03,BK-007228,CHD,F,11,Italian,0
P-007229-01,BK-007229,ADT,M,72,Saudi,0
P-007229-02,BK-007229,ADT,M,66,Nepali,0
P-007230-01,BK-007230,ADT,M,50,Emirati,0
P-007230-02,BK-007230,ADT,M,57,Kuwaiti,1
P-007230-03,BK-007230,CHD,F,7,Indian,0
P-007231-01,BK-007231,ADT,M,52,Emirati,0
P-007231-02,BK-007231,INF,F,1,Omani,0
P-007231-03,BK-007231,INF,F,1,Kuwaiti,0
P-007232-01,BK-007232,ADT,M,57,Nepali,1
P-007232-02,BK-007232,ADT,F,64,Pakistani,0
P-007232-03,BK-007232,ADT,M,50,Pakistani,0
P-007232-04,BK-007232,ADT,M,48,Syrian,1
P-007232-05,BK-007232,ADT,F,55,Bangladeshi,0
P-007232-06,BK-007232,INF,M,1,Lebanese,0
P-007233-01,BK-007233,ADT,M,50,Jordanian,1
P-007233-02,BK-007233,ADT,F,66,Nepali,0
P-007234-01,BK-007234,ADT,M,21,Kuwaiti,0
P-007234-02,BK-007234,ADT,F,46,Qatari,1
P-007234-03,BK-007234,ADT,F,31,Bahraini,0
P-007234-04,BK-007234,ADT,M,38,Emirati,1
P-007235-01,BK-007235,ADT,M,29,Qatari,0
P-007236-01,BK-007236,ADT,F,27,German,1
P-007236-02,BK-007236,ADT,M,55,Kuwaiti,1
P-007236-03,BK-007236,ADT,M,44,French,0
P-007236-04,BK-007236,ADT,M,48,British,1
P-007236-05,BK-007236,ADT,F,51,Spanish,1
P-007237-01,BK-007237,ADT,F,65,German,0
P-007237-02,BK-007237,ADT,F,63,Italian,0
P-007237-03,BK-007237,ADT,M,61,Turkish,0
P-007237-04,BK-007237,INF,F,1,Italian,0
P-007238-01,BK-007238,ADT,M,49,Qatari,0
P-007238-02,BK-007238,INF,M,1,Bahraini,0
P-007239-01,BK-007239,ADT,F,62,Qatari,0
P-007240-01,BK-007240,ADT,F,45,Italian,0
P-007240-02,BK-007240,ADT,M,68,Omani,0
P-007241-01,BK-007241,ADT,F,33,Qatari,0
P-007241-02,BK-007241,ADT,M,71,Kuwaiti,1
P-007241-03,BK-007241,ADT,M,20,British,1
P-007241-04,BK-007241,CHD,M,5,Turkish,0
P-007242-01,BK-007242,ADT,M,43,Qatari,0
P-007242-02,BK-007242,CHD,M,5,Canadian,0
P-007242-03,BK-007242,CHD,F,6,Qatari,0
P-007243-01,BK-007243,ADT,F,53,Bahraini,0
P-007243-02,BK-007243,CHD,M,3,Saudi,0
P-007243-03,BK-007243,INF,M,0,Bahraini,0
P-007244-01,BK-007244,ADT,F,30,Omani,1
P-007245-01,BK-007245,ADT,M,53,Omani,1
P-007245-02,BK-007245,ADT,F,65,Saudi,1
P-007246-01,BK-007246,ADT,M,53,Bahraini,0
P-007246-02,BK-007246,ADT,F,30,British,1
P-007246-03,BK-007246,CHD,M,3,Qatari,0
P-007247-01,BK-007247,ADT,F,59,Pakistani,0
P-007247-02,BK-007247,ADT,M,21,Pakistani,0
P-007247-03,BK-007247,ADT,F,68,Australian,1
P-007247-04,BK-007247,ADT,F,26,Nepali,0
P-007247-05,BK-007247,CHD,F,9,New Zealander,0
P-007247-06,BK-007247,INF,M,0,Australian,0
P-007248-01,BK-007248,ADT,M,43,Nigerian,0
P-007248-02,BK-007248,ADT,F,72,Bahraini,0
P-007248-03,BK-007248,ADT,F,66,Emirati,0
P-007249-01,BK-007249,ADT,F,72,Qatari,1
P-007249-02,BK-007249,INF,F,0,Omani,0
P-007250-01,BK-007250,ADT,M,30,Thai,1
P-007250-02,BK-007250,INF,F,1,Emirati,0
P-007251-01,BK-007251,ADT,F,19,Pakistani,0
P-007251-02,BK-007251,ADT,F,66,Sri Lankan,0
P-007252-01,BK-007252,ADT,F,31,Spanish,0
P-007252-02,BK-007252,ADT,F,20,Turkish,1
P-007252-03,BK-007252,ADT,M,70,British,0
P-007253-01,BK-007253,ADT,M,44,Bahraini,0
P-007253-02,BK-007253,ADT,M,27,Kenyan,0
P-007253-03,BK-007253,ADT,M,56,Kenyan,0
P-007253-04,BK-007253,CHD,M,11,Bahraini,0
P-007254-01,BK-007254,ADT,M,34,Qatari,1
P-007254-02,BK-007254,INF,F,1,Qatari,0
P-007255-01,BK-007255,ADT,M,69,Bahraini,0
P-007255-02,BK-007255,ADT,M,64,Kuwaiti,0
P-007256-01,BK-007256,ADT,F,21,Japanese,1
P-007256-02,BK-007256,ADT,F,26,Kuwaiti,1
P-007256-03,BK-007256,ADT,M,43,Bahraini,1
P-007256-04,BK-007256,ADT,F,32,Qatari,0
P-007256-05,BK-007256,CHD,F,7,Saudi,0
P-007257-01,BK-007257,ADT,M,30,Kuwaiti,0
P-007257-02,BK-007257,ADT,M,60,Omani,0
P-007257-03,BK-007257,ADT,M,59,Qatari,1
P-007258-01,BK-007258,ADT,F,34,Canadian,1
P-007258-02,BK-007258,ADT,M,50,American,1
P-007258-03,BK-007258,ADT,F,35,Lebanese,0
P-007258-04,BK-007258,CHD,F,2,Lebanese,0
P-007259-01,BK-007259,ADT,M,66,Pakistani,0
P-007259-02,BK-007259,ADT,F,19,Kuwaiti,0
P-007259-03,BK-007259,ADT,F,18,Saudi,0
P-007259-04,BK-007259,ADT,M,69,Emirati,1
P-007260-01,BK-007260,ADT,M,37,Qatari,1
P-007260-02,BK-007260,CHD,M,2,Emirati,0
P-007261-01,BK-007261,ADT,F,38,Emirati,0
P-007261-02,BK-007261,ADT,M,57,Kuwaiti,0
P-007261-03,BK-007261,ADT,M,34,Omani,0
P-007262-01,BK-007262,ADT,F,44,Jordanian,1
P-007263-01,BK-007263,ADT,M,52,Sri Lankan,0
P-007263-02,BK-007263,ADT,M,60,Korean,1
P-007263-03,BK-007263,CHD,M,5,Chinese,0
P-007264-01,BK-007264,ADT,F,18,Saudi,1
P-007265-01,BK-007265,ADT,F,45,Omani,0
P-007265-02,BK-007265,INF,F,1,Omani,0
P-007265-03,BK-007265,INF,F,1,Qatari,0
P-007266-01,BK-007266,ADT,M,31,Qatari,0
P-007266-02,BK-007266,CHD,F,9,Bahraini,0
P-007266-03,BK-007266,CHD,F,5,Kuwaiti,0
P-007267-01,BK-007267,ADT,F,19,Kuwaiti,0
P-007267-02,BK-007267,INF,M,0,South African,0
P-007268-01,BK-007268,ADT,F,69,Emirati,0
P-007268-02,BK-007268,ADT,M,60,Sri Lankan,1
P-007269-01,BK-007269,ADT,M,48,Omani,0
P-007270-01,BK-007270,ADT,F,54,Saudi,0
P-007271-01,BK-007271,ADT,F,66,Omani,0
P-007272-01,BK-007272,ADT,F,50,Bahraini,0
P-007272-02,BK-007272,ADT,F,68,Pakistani,0
P-007273-01,BK-007273,ADT,M,28,Sri Lankan,1
P-007273-02,BK-007273,ADT,M,50,Kuwaiti,1
P-007273-03,BK-007273,ADT,F,60,Sri Lankan,0
P-007273-04,BK-007273,ADT,M,48,Saudi,1
P-007273-05,BK-007273,INF,M,0,Nepali,0
P-007274-01,BK-007274,ADT,M,41,Bahraini,1
P-007274-02,BK-007274,ADT,F,25,Kuwaiti,1
P-007275-01,BK-007275,ADT,F,49,Kuwaiti,0
P-007275-02,BK-007275,ADT,F,44,Qatari,1
P-007275-03,BK-007275,ADT,M,37,Kuwaiti,1
P-007275-04,BK-007275,CHD,F,2,Syrian,0
P-007276-01,BK-007276,ADT,F,40,Bahraini,0
P-007277-01,BK-007277,ADT,M,34,Emirati,0
P-007278-01,BK-007278,ADT,M,68,German,0
P-007278-02,BK-007278,ADT,M,21,Omani,0
P-007278-03,BK-007278,ADT,M,25,Turkish,0
P-007278-04,BK-007278,ADT,M,35,Bahraini,0
P-007279-01,BK-007279,ADT,F,34,Omani,0
P-007279-02,BK-007279,ADT,F,40,Qatari,0
P-007280-01,BK-007280,ADT,F,47,Malaysian,0
P-007280-02,BK-007280,ADT,F,71,Filipino,0
P-007280-03,BK-007280,ADT,F,21,Thai,1
P-007280-04,BK-007280,ADT,M,72,Filipino,1
P-007280-05,BK-007280,ADT,F,39,Filipino,1
P-007280-06,BK-007280,ADT,M,42,Filipino,1
P-007281-01,BK-007281,ADT,M,41,Saudi,1
P-007281-02,BK-007281,ADT,M,58,Kuwaiti,0
P-007281-03,BK-007281,ADT,M,72,Emirati,1
P-007281-04,BK-007281,INF,F,0,Emirati,0
P-007282-01,BK-007282,ADT,F,39,Bahraini,0
P-007282-02,BK-007282,ADT,M,66,Kuwaiti,1
P-007283-01,BK-007283,ADT,M,49,Saudi,0
P-007283-02,BK-007283,ADT,M,53,Saudi,0
P-007283-03,BK-007283,ADT,M,52,Kuwaiti,0
P-007283-04,BK-007283,ADT,M,67,Qatari,0
P-007284-01,BK-007284,ADT,M,59,Kuwaiti,0
P-007284-02,BK-007284,INF,F,0,Pakistani,0
P-007284-03,BK-007284,INF,F,0,Kuwaiti,0
P-007285-01,BK-007285,ADT,M,42,Emirati,1
P-007285-02,BK-007285,ADT,M,49,Indian,1
P-007286-01,BK-007286,ADT,F,20,Syrian,0
P-007286-02,BK-007286,CHD,F,6,Omani,0
P-007286-03,BK-007286,INF,M,0,Emirati,0
P-007287-01,BK-007287,ADT,F,21,Bahraini,0
P-007287-02,BK-007287,ADT,F,55,Bahraini,1
P-007287-03,BK-007287,INF,F,0,Bahraini,0
P-007288-01,BK-007288,ADT,F,66,Kuwaiti,1
P-007288-02,BK-007288,ADT,M,53,Egyptian,0
P-007289-01,BK-007289,ADT,F,51,Saudi,0
P-007289-02,BK-007289,CHD,M,3,New Zealander,0
P-007290-01,BK-007290,ADT,M,37,Emirati,1
P-007290-02,BK-007290,ADT,M,50,Kuwaiti,1
P-007290-03,BK-007290,ADT,M,47,Bangladeshi,0
P-007290-04,BK-007290,INF,M,0,Emirati,0
P-007290-05,BK-007290,INF,F,0,Qatari,0
P-007291-01,BK-007291,ADT,M,45,Saudi,0
P-007291-02,BK-007291,INF,F,1,Omani,0
P-007292-01,BK-007292,ADT,F,27,Brazilian,0
P-007293-01,BK-007293,ADT,F,71,Canadian,0
P-007293-02,BK-007293,INF,F,0,Canadian,0
P-007293-03,BK-007293,INF,M,0,American,0
P-007294-01,BK-007294,ADT,M,65,Sri Lankan,1
P-007294-02,BK-007294,ADT,F,18,Emirati,1
P-007294-03,BK-007294,CHD,M,6,Pakistani,0
P-007294-04,BK-007294,INF,M,1,Bahraini,0
P-007295-01,BK-007295,ADT,F,37,Bahraini,0
P-007296-01,BK-007296,ADT,F,34,Qatari,0
P-007296-02,BK-007296,ADT,F,23,Omani,1
P-007296-03,BK-007296,ADT,F,39,Saudi,0
P-007296-04,BK-007296,ADT,F,52,Emirati,0
P-007296-05,BK-007296,INF,F,1,Nigerian,0
P-007297-01,BK-007297,ADT,F,60,Saudi,0
P-007297-02,BK-007297,ADT,F,37,Emirati,0
P-007298-01,BK-007298,ADT,M,32,Saudi,1
P-007298-02,BK-007298,ADT,F,37,Omani,0
P-007299-01,BK-007299,ADT,M,60,Spanish,0
P-007300-01,BK-007300,ADT,F,63,Egyptian,0
P-007300-02,BK-007300,ADT,F,54,Lebanese,1
P-007300-03,BK-007300,ADT,M,44,Syrian,0
P-007300-04,BK-007300,ADT,F,52,Iraqi,0
P-007301-01,BK-007301,ADT,F,40,Bahraini,1
P-007301-02,BK-007301,ADT,F,19,Saudi,0
P-007302-01,BK-007302,ADT,F,36,Emirati,0
P-007302-02,BK-007302,ADT,F,31,Omani,0
P-007303-01,BK-007303,ADT,F,21,Italian,0
P-007303-02,BK-007303,ADT,F,57,Qatari,0
P-007303-03,BK-007303,CHD,F,11,Qatari,0
P-007303-04,BK-007303,CHD,M,3,Omani,0
P-007304-01,BK-007304,ADT,F,58,Omani,0
P-007305-01,BK-007305,ADT,M,45,Emirati,0
P-007306-01,BK-007306,ADT,M,33,Nepali,1
P-007306-02,BK-007306,CHD,M,5,Kuwaiti,0
P-007306-03,BK-007306,CHD,F,2,Nepali,0
P-007307-01,BK-007307,ADT,F,70,Emirati,0
P-007308-01,BK-007308,ADT,F,68,Australian,1
P-007309-01,BK-007309,ADT,F,63,Japanese,1
P-007309-02,BK-007309,CHD,M,10,Thai,0
P-007309-03,BK-007309,INF,M,1,Thai,0
P-007310-01,BK-007310,ADT,M,64,Bahraini,0
P-007310-02,BK-007310,CHD,F,2,Kuwaiti,0
P-007311-01,BK-007311,ADT,M,35,Spanish,1
P-007312-01,BK-007312,ADT,M,53,Saudi,1
P-007312-02,BK-007312,INF,F,1,Bangladeshi,0
P-007313-01,BK-007313,ADT,M,23,Malaysian,0
P-007314-01,BK-007314,ADT,M,67,Saudi,0
P-007314-02,BK-007314,ADT,F,23,Bahraini,1
P-007314-03,BK-007314,ADT,F,20,Bahraini,0
P-007314-04,BK-007314,ADT,F,63,Saudi,0
P-007314-05,BK-007314,ADT,M,48,Omani,0
P-007314-06,BK-007314,ADT,F,22,Saudi,1
P-007315-01,BK-007315,ADT,M,29,Iraqi,0
P-007315-02,BK-007315,ADT,M,44,Kuwaiti,1
P-007315-03,BK-007315,INF,M,0,Emirati,0
P-007316-01,BK-007316,ADT,M,52,Kenyan,0
P-007316-02,BK-007316,ADT,F,24,German,1
P-007317-01,BK-007317,ADT,M,28,Saudi,0
P-007317-02,BK-007317,INF,F,1,Emirati,0
P-007318-01,BK-007318,ADT,F,37,Bahraini,1
P-007318-02,BK-007318,ADT,M,44,Kuwaiti,0
P-007318-03,BK-007318,ADT,M,71,Turkish,0
P-007319-01,BK-007319,ADT,F,56,Kuwaiti,0
P-007319-02,BK-007319,ADT,M,36,Kuwaiti,1
P-007320-01,BK-007320,ADT,F,41,Kuwaiti,1
P-007320-02,BK-007320,ADT,F,20,Qatari,0
P-007320-03,BK-007320,ADT,M,31,Saudi,0
P-007320-04,BK-007320,ADT,F,27,Qatari,1
P-007320-05,BK-007320,ADT,F,39,Qatari,1
P-007320-06,BK-007320,ADT,M,35,Saudi,0
P-007321-01,BK-007321,ADT,M,65,Bahraini,0
P-007321-02,BK-007321,CHD,M,6,Qatari,0
P-007322-01,BK-007322,ADT,M,50,Saudi,1
P-007322-02,BK-007322,CHD,F,3,Qatari,0
P-007322-03,BK-007322,INF,M,0,Bahraini,0
P-007323-01,BK-007323,ADT,M,28,Omani,1
P-007323-02,BK-007323,ADT,M,19,Emirati,0
P-007323-03,BK-007323,ADT,F,30,Kuwaiti,0
P-007323-04,BK-007323,ADT,M,44,New Zealander,1
P-007323-05,BK-007323,ADT,F,46,Qatari,0
P-007324-01,BK-007324,ADT,M,35,Kuwaiti,0
P-007324-02,BK-007324,ADT,M,35,Emirati,0
P-007325-01,BK-007325,ADT,F,51,Pakistani,0
P-007325-02,BK-007325,ADT,M,45,Omani,0
P-007325-03,BK-007325,ADT,M,45,Emirati,1
P-007325-04,BK-007325,CHD,M,10,Kuwaiti,0
P-007326-01,BK-007326,ADT,M,63,Egyptian,1
P-007326-02,BK-007326,CHD,M,4,German,0
P-007327-01,BK-007327,ADT,M,31,Emirati,1
P-007328-01,BK-007328,ADT,M,65,Turkish,0
P-007328-02,BK-007328,CHD,M,3,Jordanian,0
P-007329-01,BK-007329,ADT,M,71,Omani,0
P-007329-02,BK-007329,ADT,F,49,Spanish,0
P-007330-01,BK-007330,ADT,M,35,Kuwaiti,0
P-007330-02,BK-007330,INF,F,0,Kuwaiti,0
P-007331-01,BK-007331,ADT,M,18,Indonesian,1
P-007331-02,BK-007331,ADT,M,45,French,1
P-007331-03,BK-007331,ADT,M,50,Thai,0
P-007332-01,BK-007332,ADT,F,66,Indonesian,1
P-007333-01,BK-007333,ADT,M,63,Saudi,0
P-007333-02,BK-007333,ADT,M,51,Spanish,0
P-007333-03,BK-007333,ADT,M,23,Emirati,0
P-007333-04,BK-007333,CHD,F,10,German,0
P-007333-05,BK-007333,CHD,M,10,German,0
P-007334-01,BK-007334,ADT,F,66,Turkish,0
P-007334-02,BK-007334,CHD,M,5,Pakistani,0
P-007334-03,BK-007334,INF,F,1,Pakistani,0
P-007335-01,BK-007335,ADT,M,49,Omani,0
P-007336-01,BK-007336,ADT,M,67,British,0
P-007336-02,BK-007336,ADT,F,46,Italian,0
P-007336-03,BK-007336,CHD,M,8,British,0
P-007336-04,BK-007336,INF,F,1,Spanish,0
P-007337-01,BK-007337,ADT,F,43,Turkish,0
P-007337-02,BK-007337,ADT,F,24,Omani,0
P-007338-01,BK-007338,ADT,F,27,Turkish,0
P-007338-02,BK-007338,INF,M,1,Lebanese,0
P-007339-01,BK-007339,ADT,F,66,Omani,0
P-007339-02,BK-007339,INF,F,0,Ethiopian,0
P-007340-01,BK-007340,ADT,F,64,Kenyan,0
P-007340-02,BK-007340,ADT,M,69,British,1
P-007340-03,BK-007340,ADT,M,32,Nigerian,0
P-007340-04,BK-007340,INF,M,0,South African,0
P-007340-05,BK-007340,INF,F,1,Kenyan,0
P-007341-01,BK-007341,ADT,M,20,Emirati,0
P-007341-02,BK-007341,ADT,F,39,Indonesian,1
P-007341-03,BK-007341,CHD,M,6,Omani,0
P-007342-01,BK-007342,ADT,F,56,Emirati,1
P-007342-02,BK-007342,INF,F,1,Kuwaiti,0
P-007343-01,BK-007343,ADT,M,56,Bahraini,1
P-007343-02,BK-007343,ADT,F,23,Bangladeshi,1
P-007343-03,BK-007343,ADT,F,21,Sri Lankan,0
P-007343-04,BK-007343,ADT,F,61,Kuwaiti,0
P-007343-05,BK-007343,ADT,M,60,Qatari,0
P-007343-06,BK-007343,CHD,M,4,Saudi,0
P-007344-01,BK-007344,ADT,F,32,Iraqi,0
P-007345-01,BK-007345,ADT,M,62,Bahraini,1
P-007345-02,BK-007345,INF,F,0,Emirati,0
P-007345-03,BK-007345,INF,M,1,Qatari,0
P-007346-01,BK-007346,ADT,F,56,Omani,0
P-007346-02,BK-007346,CHD,M,6,Indian,0
P-007347-01,BK-007347,ADT,F,56,Iraqi,1
P-007347-02,BK-007347,ADT,F,27,Bahraini,0
P-007347-03,BK-007347,INF,F,1,Iraqi,0
P-007347-04,BK-007347,INF,M,0,Lebanese,0
P-007348-01,BK-007348,ADT,F,65,French,1
P-007348-02,BK-007348,ADT,F,54,Nepali,1
P-007349-01,BK-007349,ADT,F,32,Kuwaiti,0
P-007349-02,BK-007349,CHD,F,5,Saudi,0
P-007350-01,BK-007350,ADT,M,68,Omani,1
P-007350-02,BK-007350,ADT,M,72,Qatari,1
P-007351-01,BK-007351,ADT,F,51,Bangladeshi,0
P-007351-02,BK-007351,INF,F,1,Canadian,0
P-007352-01,BK-007352,ADT,F,28,Bahraini,1
P-007352-02,BK-007352,ADT,F,30,Omani,1
P-007353-01,BK-007353,ADT,F,51,Brazilian,0
P-007353-02,BK-007353,ADT,F,30,Emirati,0
P-007353-03,BK-007353,ADT,M,46,Kuwaiti,0
P-007353-04,BK-007353,INF,M,1,Brazilian,0
P-007353-05,BK-007353,INF,M,1,Kuwaiti,0
P-007354-01,BK-007354,ADT,M,67,Saudi,0
P-007354-02,BK-007354,ADT,F,60,Kuwaiti,1
P-007354-03,BK-007354,INF,M,0,French,0
P-007355-01,BK-007355,ADT,F,51,Emirati,0
P-007356-01,BK-007356,ADT,M,47,Saudi,0
P-007356-02,BK-007356,INF,F,0,Emirati,0
P-007357-01,BK-007357,ADT,M,66,Indonesian,0
P-007357-02,BK-007357,ADT,F,40,Malaysian,0
P-007358-01,BK-007358,ADT,F,51,Sri Lankan,1
P-007358-02,BK-007358,ADT,M,28,Indian,0
P-007358-03,BK-007358,ADT,M,43,Omani,0
P-007359-01,BK-007359,ADT,F,47,Egyptian,0
P-007359-02,BK-007359,CHD,M,11,Emirati,0
P-007359-03,BK-007359,INF,F,1,Saudi,0
P-007360-01,BK-007360,ADT,F,37,Chinese,0
P-007361-01,BK-007361,ADT,M,22,Egyptian,0
P-007361-02,BK-007361,ADT,F,60,Jordanian,0
P-007361-03,BK-007361,ADT,F,53,Syrian,0
P-007361-04,BK-007361,ADT,M,32,Jordanian,1
P-007361-05,BK-007361,ADT,F,57,Omani,0
P-007362-01,BK-007362,ADT,M,64,Saudi,0
P-007362-02,BK-007362,CHD,F,5,Qatari,0
P-007363-01,BK-007363,ADT,M,58,Qatari,0
P-007363-02,BK-007363,ADT,M,30,Malaysian,0
P-007363-03,BK-007363,CHD,M,9,Malaysian,0
P-007363-04,BK-007363,CHD,F,2,Kuwaiti,0
P-007364-01,BK-007364,ADT,M,29,French,1
P-007364-02,BK-007364,INF,F,1,Indonesian,0
P-007365-01,BK-007365,ADT,F,25,Nepali,0
P-007365-02,BK-007365,CHD,M,3,Kuwaiti,0
P-007365-03,BK-007365,INF,M,1,Bahraini,0
P-007366-01,BK-007366,ADT,M,64,Kuwaiti,1
P-007366-02,BK-007366,ADT,F,70,French,1
P-007366-03,BK-007366,ADT,M,28,Bahraini,0
P-007366-04,BK-007366,CHD,M,7,Saudi,0
P-007367-01,BK-007367,ADT,M,51,Thai,0
P-007367-02,BK-007367,ADT,F,70,British,0
P-007367-03,BK-007367,INF,F,1,Thai,0
P-007368-01,BK-007368,ADT,M,52,Emirati,0
P-007368-02,BK-007368,CHD,M,9,Qatari,0
P-007369-01,BK-007369,ADT,F,28,Kuwaiti,0
P-007369-02,BK-007369,ADT,M,18,Qatari,0
P-007369-03,BK-007369,ADT,F,60,Bahraini,1
P-007370-01,BK-007370,ADT,F,49,Saudi,0
P-007371-01,BK-007371,ADT,F,34,Saudi,1
P-007371-02,BK-007371,ADT,F,28,Saudi,1
P-007372-01,BK-007372,ADT,M,42,Saudi,0
P-007372-02,BK-007372,INF,F,1,Qatari,0
P-007372-03,BK-007372,INF,F,1,Indian,0
P-007373-01,BK-007373,ADT,F,36,Emirati,1
P-007373-02,BK-007373,ADT,M,49,Turkish,0
P-007373-03,BK-007373,CHD,F,3,Qatari,0
P-007373-04,BK-007373,INF,F,1,Kuwaiti,0
P-007374-01,BK-007374,ADT,F,36,Kuwaiti,0
P-007374-02,BK-007374,ADT,M,18,Saudi,1
P-007374-03,BK-007374,CHD,M,11,Saudi,0
P-007374-04,BK-007374,CHD,M,7,Saudi,0
P-007375-01,BK-007375,ADT,F,58,Emirati,1
P-007375-02,BK-007375,INF,M,0,Qatari,0
P-007376-01,BK-007376,ADT,F,59,Omani,1
P-007376-02,BK-007376,ADT,F,51,Spanish,1
P-007376-03,BK-007376,ADT,F,65,Qatari,0
P-007377-01,BK-007377,ADT,M,56,Saudi,0
P-007377-02,BK-007377,CHD,F,3,German,0
P-007377-03,BK-007377,INF,M,1,Kuwaiti,0
P-007378-01,BK-007378,ADT,M,28,Pakistani,1
P-007379-01,BK-007379,ADT,F,18,Qatari,1
P-007379-02,BK-007379,INF,M,0,Qatari,0
P-007380-01,BK-007380,ADT,F,26,Omani,0
P-007380-02,BK-007380,CHD,M,3,Kuwaiti,0
P-007380-03,BK-007380,CHD,F,4,Bangladeshi,0
P-007381-01,BK-007381,ADT,F,26,Qatari,1
P-007381-02,BK-007381,ADT,M,42,Saudi,0
