booking_id,booking_date,travel_date,channel,trip_type,cabin,airline,origin,destination,route_band,pax_count,base_fare_usd,taxes_usd,total_usd,cost_usd,profit_usd,booking_status,cancel_reason,lead_time_days,season
BK-009346,2018-08-19,2018-08-31,Phone,One-way,First,TK,KWI,MAN,Long,4,17399.72,2446.92,19846.64,16697.16,3149.48,Ticketed,,12,Summer
BK-009347,2019-01-15,2019-03-16,Walk-in,Round-trip,Economy,WY,BNE,ATH,Long,1,1103.14,174.54,1277.68,1294.38,-16.7,Ticketed,,60,Spring
BK-009348,2018-04-29,2018-07-24,WhatsApp,Round-trip,Economy,UL,CMB,ADL,Long,5,2655.5,572.18,3227.68,2867.58,360.1,Ticketed,,86,Summer
BK-009349,2017-08-22,2017-10-14,Online,Round-trip,Economy,XY,DMM,PEW,Medium,6,3497.7,370.78,3868.48,3363.52,504.96,Ticketed,,53,Autumn
BK-009350,2022-12-15,2022-12-17,Online,Round-trip,Economy,TK,RUH,IST,Long,6,6618.78,921.65,7540.43,6201.41,1339.02,Ticketed,,2,Winter
BK-009351,2019-10-03,2019-12-04,Online,Round-trip,Economy,KU,KWI,BKK,Long,2,1384.88,248.07,1632.95,1637.87,-4.92,Ticketed,,62,Winter
BK-009352,2025-03-01,2025-04-25,Online,Round-trip,Economy,LX,KWI,LHR,Long,5,5495.55,1062.65,6558.2,5491.52,1066.68,Ticketed,,55,Spring
BK-009353,2021-01-30,2021-04-03,Online,Round-trip,Economy,SV,KWI,CCU,Medium,6,2195.22,234.04,2429.26,2161.0,268.26,Cancelled,Price issue,63,Spring
BK-009354,2024-04-07,2024-05-10,Online,Round-trip,Economy,KU,KWI,PVG,VeryLong,4,3838.0,479.02,4317.02,3747.54,569.48,Ticketed,,33,Spring
BK-009355,2023-02-18,2023-06-04,WhatsApp,Round-trip,Business,FZ,KWI,BKK,Long,2,5079.38,866.54,5945.92,5509.83,436.09,Ticketed,,106,Summer
BK-009356,2016-03-08,2016-04-03,Online,Round-trip,PremiumEconomy,GF,TBS,SHJ,Medium,4,2606.68,336.5,2943.18,2427.04,516.14,Pending,,26,Spring
BK-009357,2019-06-03,2019-07-18,Phone,Round-trip,Economy,XY,KWI,SKT,Medium,5,2438.7,330.7,2769.4,2328.36,441.04,Ticketed,,45,Summer
BK-009358,2023-12-07,2024-01-09,WhatsApp,One-way,Economy,AI,KWI,KHI,Medium,2,928.54,157.61,1086.15,1065.62,20.53,Cancelled,Medical issue,33,Winter
BK-009359,2015-03-11,2015-04-03,WhatsApp,One-way,Economy,GF,KWI,PEK,VeryLong,1,1525.16,236.91,1762.07,1795.04,-32.97,Ticketed,,23,Spring
BK-009360,2021-11-27,2022-01-07,Corporate,Round-trip,First,GF,TLV,CGK,Long,2,4504.82,719.67,5224.49,4750.24,474.25,Cancelled,Schedule change,41,Winter
BK-009361,2025-03-10,2025-03-30,Phone,Round-trip,Economy,TK,ZRH,HAN,Long,1,477.36,93.83,571.19,513.12,58.07,Ticketed,,20,Spring
BK-009362,2017-05-19,2017-08-07,WhatsApp,Round-trip,Economy,XY,KWI,MUX,Medium,3,1231.77,195.78,1427.55,1333.02,94.53,Ticketed,,80,Summer
BK-009363,2023-12-10,2023-12-15,Corporate,Multi-city,First,CX,PEK,DAC,Long,3,6125.67,843.82,6969.49,6785.28,184.21,Cancelled,COVID restriction,5,Winter
BK-009364,2024-09-29,2024-12-20,Online,Round-trip,Business,EK,KWI,SAW,Long,3,8867.76,1295.94,10163.7,8983.16,1180.54,Cancelled,Changed plans,82,Winter
BK-009365,2025-10-17,2025-12-22,Online,Round-trip,PremiumEconomy,KE,ICN,IST,Long,4,3164.04,473.96,3638.0,3605.23,32.77,Ticketed,,66,Winter
BK-009366,2025-08-29,2025-10-26,WhatsApp,One-way,Economy,KU,KWI,AMM,Medium,2,578.18,68.4,646.58,661.03,-14.45,Ticketed,,58,Autumn
BK-009367,2023-12-22,2024-02-29,Corporate,Round-trip,Economy,QR,DOH,EVN,Medium,3,640.8,85.69,726.49,714.81,11.68,Ticketed,,69,Winter
BK-009368,2025-10-31,2025-11-14,WhatsApp,One-way,Economy,EK,KWI,PEW,Medium,3,1036.02,189.48,1225.5,1226.91,-1.41,Ticketed,,14,Autumn
BK-009369,2024-01-28,2024-02-07,Online,Round-trip,Economy,AI,DEL,FRA,Long,1,598.17,76.57,674.74,663.23,11.51,Ticketed,,10,Winter
BK-009370,2022-08-11,2022-08-19,Online,Round-trip,Economy,KU,KWI,MEL,VeryLong,1,1999.17,244.26,2243.43,2155.49,87.94,Ticketed,,8,Summer
BK-009371,2018-04-15,2018-07-17,Online,Multi-city,Business,QR,DOH,SYD,VeryLong,1,4693.07,683.69,5376.76,5389.73,-12.97,Ticketed,,93,Summer
BK-009372,2024-09-17,2024-10-20,Online,Round-trip,Economy,SA,LOS,SKT,Long,3,2601.6,485.14,3086.74,2881.07,205.67,Ticketed,,33,Autumn
BK-009373,2016-03-08,2016-03-28,WhatsApp,One-way,Economy,EK,KWI,KUL,Long,2,1323.68,183.56,1507.24,1259.85,247.39,Ticketed,,20,Spring
BK-009374,2024-11-07,2024-12-02,WhatsApp,Multi-city,Economy,EY,KWI,TPE,VeryLong,3,2705.4,397.98,3103.38,2762.93,340.45,Cancelled,Changed plans,25,Winter
BK-009375,2023-03-12,2023-04-02,Phone,One-way,Business,UA,KWI,JFK,VeryLong,2,8937.38,1498.16,10435.54,9564.71,870.83,Ticketed,,21,Spring
BK-009376,2023-03-19,2023-03-23,WhatsApp,Round-trip,Economy,AI,KWI,HYD,Medium,1,443.89,89.2,533.09,510.73,22.36,Ticketed,,4,Spring
BK-009377,2017-05-28,2017-08-15,WhatsApp,Round-trip,PremiumEconomy,SV,RUH,CDG,Long,4,6628.08,1088.65,7716.73,6992.23,724.5,Ticketed,,79,Summer
BK-009378,2025-05-21,2025-06-21,Walk-in,Round-trip,Economy,G9,KWI,BOM,Medium,3,1015.23,129.96,1145.19,1165.96,-20.77,Ticketed,,31,Summer
BK-009379,2017-07-18,2017-10-03,Corporate,Round-trip,First,6E,MED,HYD,Medium,1,2554.55,450.12,3004.67,2787.35,217.32,Ticketed,,77,Autumn
BK-009380,2025-01-29,2025-03-21,WhatsApp,Round-trip,Economy,SV,KWI,SAW,Long,4,3846.36,728.47,4574.83,4150.38,424.45,Ticketed,,51,Spring
BK-009381,2023-06-04,2023-07-09,Online,One-way,Economy,DL,LAX,RUH,VeryLong,1,1523.79,222.22,1746.01,1548.71,197.3,Ticketed,,35,Summer
BK-009382,2023-03-07,2023-05-04,Online,Round-trip,Economy,KU,KWI,ISB,Medium,5,2621.45,329.07,2950.52,2549.98,400.54,Ticketed,,58,Spring
BK-009383,2021-04-20,2021-05-01,Walk-in,Round-trip,Economy,WY,KWI,PEW,Medium,2,603.62,73.04,676.66,644.05,32.61,Cancelled,COVID restriction,11,Spring
BK-009384,2024-12-23,2025-02-24,Online,One-way,PremiumEconomy,KU,AUH,ADD,Long,3,1713.03,185.63,1898.66,1815.23,83.43,Ticketed,,63,Winter
BK-009385,2017-07-18,2017-10-05,Phone,Multi-city,Business,KU,KWI,ORD,VeryLong,3,9741.57,1908.32,11649.89,11737.65,-87.76,Ticketed,,79,Autumn
BK-009386,2016-10-17,2016-12-21,WhatsApp,Round-trip,First,XY,KWI,JED,Short,3,2382.72,415.69,2798.41,2863.26,-64.85,Cancelled,Personal reason,65,Winter
BK-009387,2022-04-07,2022-05-17,Online,Round-trip,Economy,FZ,KWI,KRT,Long,3,2497.68,483.65,2981.33,2479.76,501.57,Ticketed,,40,Spring
BK-009388,2017-02-14,2017-02-24,Online,Round-trip,Economy,AI,DMM,MAA,Medium,4,2381.0,244.0,2625.0,2417.98,207.02,Pending,,10,Winter
BK-009389,2016-05-04,2016-05-25,Online,Round-trip,Economy,IA,NJF,ALG,Long,3,2544.57,484.85,3029.42,3015.7,13.72,Ticketed,,21,Spring
BK-009390,2018-01-29,2018-04-12,WhatsApp,One-way,Business,QF,KWI,MEL,VeryLong,2,6790.3,800.03,7590.33,7524.06,66.27,Ticketed,,73,Spring
BK-009391,2022-01-20,2022-01-24,Walk-in,One-way,Business,KU,ISB,DXB,Medium,2,2837.14,484.0,3321.14,3191.82,129.32,Cancelled,Customer no-show,4,Winter
BK-009392,2023-10-15,2024-01-28,WhatsApp,Round-trip,Business,VN,BAH,SGN,Long,4,6302.16,975.45,7277.61,7180.28,97.33,Cancelled,Schedule change,105,Winter
BK-009393,2024-11-18,2025-03-02,Walk-in,One-way,PremiumEconomy,SV,KWI,DMM,Short,3,672.9,109.29,782.19,681.44,100.75,Cancelled,Changed plans,104,Spring
BK-009394,2019-08-07,2019-10-02,Online,Round-trip,Economy,SG,LHE,CCU,Short,3,279.3,58.78,338.08,306.7,31.38,Ticketed,,56,Autumn
BK-009395,2022-10-30,2023-01-21,Online,One-way,Economy,PC,EVN,PVG,Long,3,3191.55,543.68,3735.23,3205.52,529.71,Ticketed,,83,Winter
BK-009396,2025-11-14,2025-12-25,Phone,Multi-city,Economy,KU,KWI,BCN,Long,2,2504.5,513.64,3018.14,3064.81,-46.67,Ticketed,,41,Winter
BK-009397,2023-10-11,2023-12-30,Walk-in,Round-trip,Business,PK,KHI,BOM,Short,1,314.76,56.09,370.85,316.35,54.5,Ticketed,,80,Winter
BK-009398,2018-08-09,2018-11-13,Online,One-way,Economy,JQ,KWI,BNE,VeryLong,1,1013.54,155.96,1169.5,1126.95,42.55,Ticketed,,96,Autumn
BK-009399,2018-03-21,2018-03-23,Online,Round-trip,Economy,FZ,SHJ,AMM,Medium,4,1758.16,243.79,2001.95,1787.44,214.51,Ticketed,,2,Spring
BK-009400,2018-10-05,2018-11-17,WhatsApp,Round-trip,PremiumEconomy,KU,KWI,DEL,Medium,4,2239.44,446.01,2685.45,2751.61,-66.16,Ticketed,,43,Autumn
BK-009401,2021-11-14,2022-02-04,Online,Round-trip,Economy,KU,KWI,SGN,Long,2,1316.84,233.45,1550.29,1400.04,150.25,Ticketed,,82,Winter
BK-009402,2018-10-28,2018-11-01,Corporate,Round-trip,Business,XY,KWI,SKT,Medium,4,6270.76,901.75,7172.51,6755.36,417.15,Cancelled,COVID restriction,4,Autumn
BK-009403,2018-07-13,2018-08-27,Online,Round-trip,First,FR,KWI,ZRH,Long,1,4843.97,524.42,5368.39,4958.34,410.05,Ticketed,,45,Summer
BK-009404,2023-12-20,2024-02-05,Online,Multi-city,First,KU,KWI,ISB,Medium,4,6702.92,1429.64,8132.56,7132.38,1000.18,Cancelled,Personal reason,47,Winter
BK-009405,2023-08-07,2023-10-08,Online,One-way,Economy,KU,MCT,DMM,Short,1,100.22,20.73,120.95,102.14,18.81,Cancelled,Visa denied,62,Autumn
BK-009406,2024-07-16,2024-08-13,Corporate,One-way,PremiumEconomy,RJ,CAI,MUX,Long,5,6734.35,1417.89,8152.24,7993.5,158.74,Ticketed,,28,Summer
BK-009407,2022-05-13,2022-07-07,Phone,Round-trip,Economy,IA,BGW,ADL,Long,2,2241.26,466.3,2707.56,2435.09,272.47,Cancelled,Personal reason,55,Summer
BK-009408,2023-03-25,2023-05-25,Corporate,One-way,Economy,BA,KWI,CDG,Long,2,1935.84,270.83,2206.67,1836.85,369.82,Ticketed,,61,Spring
BK-009409,2025-05-02,2025-06-06,WhatsApp,Round-trip,Economy,G9,KWI,RUH,Short,2,473.06,96.09,569.15,496.27,72.88,Ticketed,,35,Summer
BK-009410,2016-01-11,2016-01-24,WhatsApp,Round-trip,Economy,GF,KWI,ISB,Medium,1,421.02,75.75,496.77,473.48,23.29,Ticketed,,13,Winter
BK-009411,2021-02-21,2021-03-03,Online,Multi-city,Economy,XY,SHJ,HRG,Medium,2,317.48,39.96,357.44,353.64,3.8,Cancelled,COVID restriction,10,Spring
BK-009412,2015-05-30,2015-09-17,Online,Round-trip,Economy,EK,PEW,ORD,Long,2,705.98,105.38,811.36,729.57,81.79,Ticketed,,110,Autumn
BK-009413,2023-10-25,2023-11-24,Online,Round-trip,PremiumEconomy,XY,KWI,BKK,Long,5,4613.3,787.87,5401.17,5329.35,71.82,Ticketed,,30,Autumn
BK-009414,2023-02-09,2023-04-04,Corporate,Round-trip,Business,QR,KWI,BOM,Medium,4,4778.24,981.67,5759.91,4864.6,895.31,Ticketed,,54,Spring
BK-009415,2024-07-17,2024-09-15,WhatsApp,Round-trip,Economy,SG,KWI,CMB,Medium,5,1541.35,195.87,1737.22,1652.99,84.23,Cancelled,Visa denied,60,Autumn
BK-009416,2025-11-04,2025-11-08,WhatsApp,One-way,Business,FZ,KWI,PER,VeryLong,2,9974.74,2129.08,12103.82,12365.33,-261.51,Ticketed,,4,Autumn
BK-009417,2018-10-17,2018-11-14,Walk-in,Multi-city,Economy,WY,BAH,EVN,Medium,2,705.84,129.79,835.63,744.88,90.75,Ticketed,,28,Autumn
BK-009418,2025-01-22,2025-05-03,Online,Round-trip,Economy,GF,NRT,CGK,Long,2,1090.88,162.3,1253.18,1133.09,120.09,Ticketed,,101,Spring
BK-009419,2023-10-06,2023-10-13,Walk-in,One-way,Economy,XY,RUH,PEW,Medium,1,316.25,68.15,384.4,366.34,18.06,Cancelled,Airline cancelled,7,Autumn
BK-009420,2017-04-02,2017-05-21,Online,Round-trip,Economy,KU,KWI,ICN,VeryLong,2,2683.94,339.14,3023.08,3057.85,-34.77,Pending,,49,Spring
BK-009421,2025-06-23,2025-07-21,WhatsApp,One-way,Business,KU,BGW,DOH,Medium,3,3383.13,527.49,3910.62,3267.4,643.22,Ticketed,,28,Summer
BK-009422,2025-08-07,2025-10-20,Online,Round-trip,Economy,KU,KWI,CMB,Medium,2,881.04,153.15,1034.19,1001.83,32.36,Cancelled,Visa denied,74,Autumn
BK-009423,2022-04-03,2022-05-11,Phone,Round-trip,Economy,QR,KWI,BAH,Short,1,148.77,16.91,165.68,137.2,28.48,Ticketed,,38,Spring
BK-009424,2017-12-04,2018-01-03,Phone,One-way,First,AF,KWI,FCO,Long,2,8570.02,889.3,9459.32,9269.94,189.38,Ticketed,,30,Winter
BK-009425,2023-02-20,2023-05-11,Online,Round-trip,Economy,AZ,KWI,MXP,Long,2,1072.64,226.12,1298.76,1334.83,-36.07,Ticketed,,80,Spring
BK-009426,2019-02-04,2019-04-03,Phone,Round-trip,Economy,EY,KWI,BGW,Medium,2,818.0,144.56,962.56,977.29,-14.73,Ticketed,,58,Spring
BK-009427,2017-10-19,2017-11-06,Walk-in,One-way,First,EK,KWI,BEY,Medium,1,1671.72,235.46,1907.18,1576.3,330.88,Ticketed,,18,Autumn
BK-009428,2015-07-18,2015-09-28,Corporate,Round-trip,First,IA,AMM,NJF,Long,1,1897.95,283.72,2181.67,1962.53,219.14,Ticketed,,72,Autumn
BK-009429,2022-12-30,2023-03-08,Online,Round-trip,Economy,SV,JED,LHR,Long,1,1047.37,168.72,1216.09,1169.97,46.12,Ticketed,,68,Spring
BK-009430,2019-05-23,2019-05-26,WhatsApp,Round-trip,Business,WY,BSR,MCT,Medium,1,1193.67,190.69,1384.36,1247.57,136.79,Ticketed,,3,Spring
BK-009431,2017-08-01,2017-08-11,Online,Multi-city,Economy,KU,KWI,LHE,Medium,1,301.19,46.02,347.21,318.87,28.34,Ticketed,,10,Summer
BK-009432,2022-02-03,2022-04-22,Phone,Round-trip,Business,G9,KWI,KHI,Medium,1,1600.09,174.47,1774.56,1580.74,193.82,Ticketed,,78,Spring
BK-009433,2025-06-21,2025-08-01,Online,One-way,Economy,EK,KWI,MUX,Medium,3,1540.59,230.89,1771.48,1638.16,133.32,Ticketed,,41,Summer
BK-009434,2015-01-10,2015-02-03,Online,One-way,First,FZ,BOM,TBS,Long,6,12483.72,2130.87,14614.59,14380.37,234.22,Ticketed,,24,Winter
BK-009435,2023-08-27,2023-09-07,Online,One-way,Economy,OS,KWI,AMS,Long,2,2053.3,330.99,2384.29,2268.3,115.99,Ticketed,,11,Autumn
BK-009436,2019-11-14,2019-11-30,Corporate,Multi-city,Business,W6,AMS,TLV,Medium,2,2870.84,626.53,3497.37,3090.18,407.19,Ticketed,,16,Autumn
BK-009437,2017-05-28,2017-07-13,WhatsApp,One-way,Economy,KU,KWI,SSH,Medium,4,1130.64,131.52,1262.16,1103.06,159.1,Ticketed,,46,Summer
BK-009438,2025-05-23,2025-06-09,Phone,One-way,Economy,QR,KWI,SAW,Long,1,790.0,117.18,907.18,802.39,104.79,Ticketed,,17,Summer
BK-009439,2021-01-25,2021-03-04,Phone,Round-trip,Economy,SV,KWI,ADL,VeryLong,4,6420.56,1121.0,7541.56,7430.92,110.64,Cancelled,Changed plans,38,Spring
BK-009440,2020-06-22,2020-07-19,Online,One-way,Business,BR,HKG,MNL,Long,1,2399.47,400.85,2800.32,2759.42,40.9,Cancelled,Schedule change,27,Summer
BK-009441,2021-06-16,2021-08-12,WhatsApp,Round-trip,Economy,VN,CGK,MNL,Long,1,1149.24,171.26,1320.5,1121.62,198.88,Ticketed,,57,Summer
BK-009442,2023-01-28,2023-03-28,WhatsApp,One-way,Economy,SV,MED,MUX,Medium,3,1938.09,275.61,2213.7,2270.31,-56.61,Ticketed,,59,Spring
BK-009443,2023-03-05,2023-04-01,Phone,Round-trip,Economy,6E,RUH,SKT,Medium,2,889.88,131.59,1021.47,875.0,146.47,Ticketed,,27,Spring
BK-009444,2025-12-19,2026-01-31,Online,One-way,Economy,KU,KWI,HRG,Medium,6,2379.9,259.83,2639.73,2474.96,164.77,Ticketed,,43,Winter
BK-009445,2024-07-25,2024-09-10,WhatsApp,One-way,Economy,WY,HRG,MCT,Medium,1,188.41,26.06,214.47,182.51,31.96,Ticketed,,47,Autumn
BK-009446,2025-10-20,2026-01-14,Online,Round-trip,Business,FR,KWI,LHR,Long,3,10515.9,2272.86,12788.76,12324.01,464.75,Pending,,86,Winter
BK-009447,2021-04-01,2021-04-26,Online,One-way,Economy,MS,KWI,SSH,Medium,6,2592.66,522.03,3114.69,3078.2,36.49,Pending,,25,Spring
BK-009448,2018-02-15,2018-05-14,Online,One-way,PremiumEconomy,WY,KWI,MNL,Long,2,1966.26,211.6,2177.86,1814.07,363.79,Ticketed,,88,Spring
BK-009449,2022-12-12,2022-12-20,WhatsApp,Round-trip,Economy,SV,KWI,MUX,Medium,5,1575.15,267.32,1842.47,1828.57,13.9,Ticketed,,8,Winter
BK-009450,2023-04-22,2023-05-31,Phone,Round-trip,Business,CX,KWI,HKG,VeryLong,2,8364.3,908.06,9272.36,9371.17,-98.81,Cancelled,Visa denied,39,Spring
BK-009451,2019-05-19,2019-05-31,Online,Round-trip,Economy,MS,MAN,CAI,Medium,1,679.83,112.0,791.83,747.89,43.94,Ticketed,,12,Spring
BK-009452,2020-10-11,2020-10-14,Corporate,One-way,Business,KU,KWI,CAI,Medium,5,2667.25,566.57,3233.82,3189.23,44.59,Cancelled,COVID restriction,3,Autumn
BK-009453,2023-05-29,2023-06-06,Corporate,Round-trip,PremiumEconomy,GF,KWI,DAC,Medium,2,1691.12,256.69,1947.81,1796.72,151.09,Cancelled,Airline cancelled,8,Summer
BK-009454,2025-02-11,2025-04-05,Phone,Round-trip,Economy,BG,BLR,KUL,Long,3,1119.78,148.31,1268.09,1225.71,42.38,Ticketed,,53,Spring
BK-009455,2022-08-17,2022-09-03,Corporate,One-way,Economy,XY,JED,BEY,Medium,1,205.33,34.5,239.83,239.91,-0.08,Ticketed,,17,Autumn
BK-009456,2019-12-11,2020-01-02,Walk-in,One-way,Economy,SV,DOH,MED,Short,2,379.5,62.27,441.77,399.79,41.98,Ticketed,,22,Winter
BK-009457,2016-06-14,2016-07-05,Corporate,Round-trip,Economy,SV,KWI,MAN,Long,4,4672.84,609.84,5282.68,4354.36,928.32,Ticketed,,21,Summer
BK-009458,2016-11-26,2016-11-27,Online,One-way,First,WY,KWI,CAI,Medium,2,3198.98,606.8,3805.78,3180.71,625.07,Ticketed,,1,Autumn
BK-009459,2021-11-08,2021-11-28,Walk-in,Round-trip,Economy,SV,DMM,MXP,Long,2,1899.94,358.92,2258.86,1854.54,404.32,Ticketed,,20,Autumn
BK-009460,2017-04-19,2017-06-04,Walk-in,Multi-city,Economy,KU,KWI,KHI,Medium,6,3331.44,563.51,3894.95,3446.42,448.53,Ticketed,,46,Summer
BK-009461,2024-03-02,2024-03-31,Walk-in,Round-trip,PremiumEconomy,SG,CCU,IAD,Long,2,3238.38,693.0,3931.38,3941.42,-10.04,Ticketed,,29,Spring
BK-009462,2023-10-14,2023-11-17,WhatsApp,Round-trip,Economy,GF,DOH,TPE,VeryLong,2,1474.84,242.68,1717.52,1736.86,-19.34,Ticketed,,34,Autumn
BK-009463,2018-10-12,2018-10-14,Walk-in,Multi-city,PremiumEconomy,XY,KWI,ALG,Long,2,1519.7,330.91,1850.61,1848.8,1.81,Ticketed,,2,Autumn
BK-009464,2019-11-20,2020-01-03,Walk-in,Multi-city,Economy,SG,KWI,BLR,Medium,2,1190.52,132.62,1323.14,1261.42,61.72,Ticketed,,44,Winter
BK-009465,2024-06-04,2024-07-05,Corporate,One-way,Economy,EK,KWI,SGN,Long,4,3682.28,784.02,4466.3,3770.38,695.92,Ticketed,,31,Summer
BK-009466,2025-04-27,2025-05-03,Walk-in,One-way,Economy,LX,KWI,FCO,Long,3,2169.09,236.53,2405.62,2110.04,295.58,Ticketed,,6,Spring
BK-009467,2016-10-15,2016-11-20,Corporate,One-way,Economy,EK,KWI,BKK,Long,2,1928.96,229.8,2158.76,2152.64,6.12,Ticketed,,36,Autumn
BK-009468,2024-12-10,2025-01-24,WhatsApp,One-way,Economy,EY,KWI,HYD,Medium,1,431.14,53.02,484.16,476.91,7.25,Ticketed,,45,Winter
BK-009469,2022-09-11,2022-11-01,Online,Round-trip,Business,EY,BAH,TBS,Medium,5,3744.3,592.2,4336.5,3800.91,535.59,Ticketed,,51,Autumn
BK-009470,2019-11-16,2020-02-05,Phone,Round-trip,Economy,EK,KWI,CGK,Long,4,2770.6,328.5,3099.1,2711.1,388.0,Ticketed,,81,Winter
BK-009471,2023-01-22,2023-02-10,Online,Round-trip,Economy,SV,KWI,MAN,Long,4,5293.08,705.36,5998.44,5981.82,16.62,Ticketed,,19,Winter
BK-009472,2022-04-08,2022-05-12,Corporate,One-way,Economy,BG,DAC,FRA,Long,3,3116.04,672.96,3789.0,3242.82,546.18,Ticketed,,34,Spring
BK-009473,2025-05-12,2025-07-20,Online,One-way,Economy,SV,JED,MAN,Long,1,782.67,86.82,869.49,894.81,-25.32,Cancelled,Medical issue,69,Summer
BK-009474,2023-11-09,2023-12-30,Corporate,One-way,PremiumEconomy,EK,ICN,HYD,Long,2,1730.14,322.17,2052.31,1701.14,351.17,Ticketed,,51,Winter
BK-009475,2023-03-03,2023-03-07,Walk-in,One-way,PremiumEconomy,KU,KWI,BOM,Medium,1,737.93,134.25,872.18,818.81,53.37,Ticketed,,4,Spring
BK-009476,2016-01-04,2016-01-13,Online,One-way,Business,KU,KWI,DEL,Medium,3,2626.08,424.93,3051.01,2793.96,257.05,Ticketed,,9,Winter
BK-009477,2018-12-05,2019-01-09,Walk-in,Round-trip,Business,KU,KWI,TPE,VeryLong,1,3649.61,625.95,4275.56,3677.38,598.18,Ticketed,,35,Winter
BK-009478,2022-12-21,2023-01-11,Online,Round-trip,Business,IA,KWI,TLV,Medium,3,1297.71,192.63,1490.34,1517.48,-27.14,Ticketed,,21,Winter
BK-009479,2022-08-07,2022-10-07,Online,One-way,Business,WY,KWI,HRG,Medium,1,680.88,122.34,803.22,755.73,47.49,Cancelled,Duplicate booking,61,Autumn
BK-009480,2023-05-25,2023-06-22,WhatsApp,Round-trip,PremiumEconomy,G9,KWI,CMN,Long,1,1082.68,163.76,1246.44,1129.95,116.49,Ticketed,,28,Summer
BK-009481,2019-07-03,2019-07-17,Walk-in,One-way,Economy,XY,KWI,DEL,Medium,3,1399.32,254.26,1653.58,1365.74,287.84,Ticketed,,14,Summer
BK-009482,2015-02-25,2015-04-07,Online,One-way,Economy,W6,KWI,FRA,Long,6,3407.1,595.77,4002.87,3315.91,686.96,Cancelled,Price issue,41,Spring
BK-009483,2019-09-27,2019-11-20,Online,Multi-city,Economy,KU,KWI,TLV,Medium,2,559.12,80.37,639.49,587.24,52.25,Ticketed,,54,Autumn
BK-009484,2021-05-27,2021-06-19,Phone,Round-trip,Economy,AZ,FCO,BAH,Long,2,1914.56,200.94,2115.5,1992.98,122.52,Ticketed,,23,Summer
BK-009485,2022-10-30,2023-01-06,WhatsApp,Round-trip,Economy,GF,PEW,SAW,Long,1,696.24,105.78,802.02,697.73,104.29,Pending,,68,Winter
BK-009486,2025-04-06,2025-05-05,Phone,One-way,Economy,SV,KWI,KHI,Medium,1,472.88,49.65,522.53,504.79,17.74,Ticketed,,29,Spring
BK-009487,2017-10-15,2017-12-19,WhatsApp,One-way,Economy,KU,KWI,DOH,Short,5,464.1,47.03,511.13,445.93,65.2,Cancelled,Customer no-show,65,Winter
BK-009488,2018-07-17,2018-08-01,Phone,Multi-city,Economy,KU,KWI,DXB,Short,3,483.18,84.41,567.59,505.42,62.17,Ticketed,,15,Summer
BK-009489,2024-01-26,2024-03-18,Online,Multi-city,Business,XY,JED,CCU,Medium,5,8118.45,1190.88,9309.33,8401.32,908.01,Ticketed,,52,Spring
BK-009490,2022-02-28,2022-05-07,Online,Round-trip,Economy,G9,KWI,CGK,Long,2,940.16,165.74,1105.9,1000.09,105.81,Ticketed,,68,Spring
BK-009491,2022-08-10,2022-09-29,Online,Round-trip,Economy,UA,IAD,IST,Long,1,691.9,106.89,798.79,767.91,30.88,Cancelled,Customer no-show,50,Autumn
BK-009492,2017-03-18,2017-03-31,Online,One-way,Economy,G9,AUH,ATH,Long,2,2614.8,268.61,2883.41,2403.34,480.07,Ticketed,,13,Spring
BK-009493,2017-11-19,2018-02-08,WhatsApp,Round-trip,PremiumEconomy,WY,KWI,AMS,Long,2,3812.02,706.46,4518.48,4616.62,-98.14,Ticketed,,81,Winter
BK-009494,2019-12-16,2020-02-09,Corporate,Round-trip,Business,PK,KWI,KHI,Medium,3,3883.5,797.89,4681.39,3941.66,739.73,Ticketed,,55,Winter
BK-009495,2021-01-22,2021-03-14,Online,Round-trip,Economy,QR,KWI,BLR,Medium,1,488.03,62.93,550.96,538.56,12.4,Cancelled,Customer no-show,51,Spring
BK-009496,2017-10-21,2017-11-22,WhatsApp,Round-trip,First,GF,KWI,PEK,VeryLong,3,19934.52,3738.05,23672.57,24235.83,-563.26,Ticketed,,32,Autumn
BK-009497,2024-02-06,2024-03-03,Online,Multi-city,Economy,VN,SGN,SAW,Long,3,2756.37,537.45,3293.82,2701.02,592.8,Ticketed,,26,Spring
BK-009498,2019-11-03,2019-12-20,WhatsApp,One-way,Economy,GF,KWI,MCT,Short,1,139.77,20.52,160.29,136.67,23.62,Ticketed,,47,Winter
BK-009499,2024-01-21,2024-01-28,WhatsApp,Round-trip,Business,WY,BAH,CGK,Long,1,1733.53,350.47,2084.0,1857.55,226.45,Ticketed,,7,Winter
BK-009500,2022-08-11,2022-08-19,Corporate,Multi-city,Economy,BG,BAH,DAC,Medium,2,1236.02,166.9,1402.92,1383.29,19.63,Ticketed,,8,Summer
BK-009501,2019-03-31,2019-04-19,Phone,Round-trip,Business,EK,KWI,MAA,Medium,3,5306.19,711.39,6017.58,5801.41,216.17,Ticketed,,19,Spring
BK-009502,2023-12-17,2024-01-11,Online,Round-trip,Business,SV,MED,MAD,Long,1,1838.82,372.71,2211.53,1921.98,289.55,Ticketed,,25,Winter
BK-009503,2021-07-31,2021-10-13,Online,One-way,Economy,XY,KWI,PEW,Medium,6,1673.04,234.79,1907.83,1730.52,177.31,Ticketed,,74,Autumn
